Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Stundin,Stundin,26111
314036327204,VR,VR,21236
74969168478,Sjálfstæðisflokkurinn í Hafnarfirði,Sjálfstæðisflokkurinn í Hafnarfirði,9353
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,3089
573559522797177,Flokkur fólksins,Flokkur Fólksins,2204
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,1191
674362009286406,Lifðu núna,Erna Indridadottir,1162
522453057954919,Andrés Ingi á þingi,Andrés Ingi,1044
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,527
154893001218870,ADHD samtökin,ADHD samtökin,516
148872571795434,Viðskiptaráð Íslands,Viðskiptaráð Íslands,405
1011307815614890,Ríkislögreglustjóri,Ríkislögreglustjóri,400
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,347
192789944066997,Samtök ferðaþjónustunnar,Samtök ferðaþjónustunnar,306
104718775820974,Lulusider,These ads ran without a disclaimer,143
106430331983242,Ragnhildur Alda M. Vilhjálmsdóttir,Ragnhildur Alda Vilhjálmsdóttir,105
92267063303,Stöð 2,These ads ran without a disclaimer,≤100
964926116915133,"Cat Construction Europe, Middle East & Africa",These ads ran without a disclaimer,≤100
21506277966,Acronis,These ads ran without a disclaimer,≤100
