Page ID,Page name,Disclaimer,Amount spent (KES)
847766765363170,Persil Telewa,These ads ran without a disclaimer,867
565225540184937,CGTN,These ads ran without a disclaimer,487
149686932284314,Wisley Rotich,Wisley Kipyegon Rotich,436
115460141448310,Mathira Tv,Robert Waswa Simiyu,179
103408652150397,Hon. Mohamed Soud Machele,Ibrahim Aziz Omar,166
101395678744958,Hon Philomena Chenangat Loitarengan,Philomena Chenangat Loitarengan,146
2093657030892194,GH The Artist,These ads ran without a disclaimer,136
112754900441156,DR. Kiarie Badilisha,Moses Ndirangu Badilisha Kiarie,136
105833652399018,Maina Karobia,Mwangi Godfrey Maina,≤100
100321965888531,Mrembo na Kazi,Samuel Mwangi,≤100
104065704766619,Marigold Arts,These ads ran without a disclaimer,≤100
1090814171006609,Men's Lives Matter Too,These ads ran without a disclaimer,≤100
129490190063145,skypinstravel_agency,These ads ran without a disclaimer,≤100
100618562746940,Skypins Travel Agency,These ads ran without a disclaimer,≤100
108190078908167,Ole agro farm,These ads ran without a disclaimer,≤100
103954534774122,WIIEN,These ads ran without a disclaimer,≤100
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100
100851609659466,unrisd,These ads ran without a disclaimer,≤100
102573471838441,Ecowillow Gh,These ads ran without a disclaimer,≤100
427648547297783,Hasan Ismaik - حسن إسميك,These ads ran without a disclaimer,≤100
127902890226424,ghaamid.a,These ads ran without a disclaimer,≤100
316496640057,7iber,These ads ran without a disclaimer,≤100
