Page ID,Page name,Disclaimer,Amount spent (VND)
109874745174543,Vàng Bạc Kim Ngọc Anh,These ads ran without a disclaimer,84554
111267731617802,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,38023
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,16942
103034068547820,Xuất khẩu lao động Du học Nhật,These ads ran without a disclaimer,7819
100642569492416,Ng.Thị Thu Thảo,These ads ran without a disclaimer,6682
113899670306066,Poljot Int VN,These ads ran without a disclaimer,5343
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,5163
100501456174615,Kho Tàng Sách Cổ Xưa,These ads ran without a disclaimer,4161
108685817326606,Truther Piece Official,These ads ran without a disclaimer,1255
109789038504925,جمعیت اہلحدیث  پاکستان,These ads ran without a disclaimer,576
1433703283355526,Tủ Sách Pháp Luật,These ads ran without a disclaimer,402
112441868534272,Diễn Đàn Doanh Nghiệp Việt Nam,These ads ran without a disclaimer,154
772528259534166,Đất nền Mộ Đức- Quảng Ngãi,These ads ran without a disclaimer,≤100
