Page ID,Page name,Disclaimer,Amount spent (CLP)
1366892303449939,Partido Republicano,Partido Republicano,167701
113525251672380,Republicanos ñuble,Republicanos del Ñuble,97210
259249815958789,Paloma Zuñiga - Consejera Constitucional Biobío,Paloma Ignacia Zuñiga Cerda,93153
219605241425430,Partido Socialista de Chile,Partido Socialista de Chile,91863
13212504705,Jorge Ivan Ulloa Aguillon,Jorge Ivan Ulloa Aguillon,73049
335068640271176,Nataly Neira Candidata Consejera Constitucional BioBio,Nataly Neira,57227
116710021362220,Mario Rios Santander,Mario Enrique Rios Santander,40390
100510532979740,Pablo Cuevas Biobío,Magda Lena,38498
108847172131873,Claudio Ferrada x Ñuble,Claudio Ferrada x Ñuble,38207
52263787734,Unión Demócrata Independiente,Víctor Santiago Mesías Sandoval,37625
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,33199
1396460303715065,Carozzi,Carozzi,21404
418281855197789,Democracia Cristiana,Democracia Cristiana,19946
110833717337374,Carolina Navarrete Rubio,Carolina Navarrete Rubio,18482
117396934582415,Cuidemos la Infancia,Cuidemos la Infancia,17705
761606963919174,Somos Aclara,Somos Aclara,17478
103522812684363,Patricia Spoerer Price,Patricia Spoerer Price,15284
28023147497,Partido Comunista de Chile,Partido Comunista de Chile,14789
100622491799515,Sara ConchaSmith Diputada Ñuble,Sara Nicol Concha Smith,12979
256214294989170,DaleProfe,daleProfe,11031
411851492489649,Somos CMPC,CMPC,9603
105798328215264,Asistencia Familia,Asistencia Familia,9270
173983195992422,Partido Por la Democracia - PPD,Partido Por la Democracia,8720
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,8412
107339088943210,Yerko Ljubetic,Yerko Ljubetic,8215
365325030795680,P&G Chile,These ads ran without a disclaimer,7927
100538472970352,Cristian Cartes Ruz Consejero Constitucional,Cristian Cartes Ruz Consejero Constitucional,7289
104260521982245,Carlos González Herrera,Carlos González Herrera,7056
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,7009
113973951635669,sandralamalarenas,Sandra Teresa Lama Larenas,6623
1548643738480723,Asistencia Deudores,Asistencia Deudores,6381
376515412420057,GabrielBenelli,Gabriel Alejandro Benelli Paredes,6342
78239901502,Diario Financiero,Grupo DF,6342
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,5995
103946825976962,Cristian San Martín Abogado Candidato Consejero Constitucional B-6,Cristian Daniel San Martin Carrasco,5324
102020808805309,Cristian Quilodran Parra,Cristian Quilodran Parra,4956
214215822426016,Punto Prensa,Punto Prensa SPA,4821
251004928252260,Quieroelegir,Quieroelegir,4721
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,4329
111971561872636,,These ads ran without a disclaimer,4309
108613744354984,Aldo Valle Acevedo,Aldo Salvador Valle Acevedo,4295
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,3964
373673936059220,Evópoli,Evópoli,3931
105893532431148,Carmen Frei Consejera Constitucional,Carmen Frei,3313
100537472438913,Futuro Madera,Futuro Madera,2972
192316264161697,Agencia de Sostenibilidad Energética,Agencia de Sostenibilidad Energética,2924
295886120554128,Polpaico,Cemento Polpaico SA,2709
10152723078,Alejandro Navarro,Alejandro Navarro,2507
1672033609511326,Colores del Norte,These ads ran without a disclaimer,2378
101077969210224,Corporación Clúster Minero Región de Antofagasta,Corporación Cluster Minero Región Antofagasta,2378
