Page ID,Page name,Disclaimer,Amount spent (ARS)
1491984484412073,Juan Casañas,Juan Francisco Casañas,15541
188988467785959,José Cano,José Cano,12118
1913468738912666,Beatriz Avila,Beatriz Luisa Avila,9798
129799846687423,Levantémonos,Levantemonos,8979
1567154286880194,Marcelo Albaca,Marcelo Albaca,8905
730843503705155,Roberto Sanchez,Roberto Antonio Sanchez,7782
327454924058033,Mariano Campero,Mariano Campero,7122
103432242252011,Rodolfo Ocaranza,Luis Rodolfo Nicolas Ocaranza,6543
723384297773969,Walter Berarducci,Walter Fabian Berarducci,6445
742755562475908,Javier Noguera,Javier Noguera,6170
713889935401156,Alejandra Arreguez,Frente de Izquierda,4732
2296112127071539,Feedback encuestas,Feedback Encuestas Online,4530
219071504942788,Pedro Albornoz Piossek,Pedro Albornoz Piossek,4143
1172397076130643,Pablo Macchiarola,Pablo Macchiarola,4047
199579406720740,Miguel Diosquez Dupuy,Miguel Angel Diosquez Dupuy,3633
102195762738406,Juntos contra la Corrupción Tafí Viejo,Héctor Vera,3459
102320562753922,Julio Ponce,Julio Ponce,3146
363380674520383,José Ricardo Ascarate,José Ricardo Ascarate,3092
284235712299222,Alejandro Trapani,Alejandro Trapani,2828
102301442131105,Daniel Rojas,Daniel Sebastian Rojas,2647
61279025897,Gerardo Morales,Mística,2384
150952845376490,Sarita Alperovich,SARITA ALPEROVICH,2352
450698558430080,Daniel Deiana,Daniel Deiana,2155
358162257947051,Ricardo Bussi,Ricardo Matias Mercado,2153
1689208734631579,Gobierno de Jujuy,Gobierno De Jujuy,1598
673677419727300,Horacio Vermal,Ricardo Matias Mercado,1577
1637319743154360,Carla Porta,Carla Porta,1576
781928915296113,Carlos Ale,Juan Carlos Ale,1277
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,1187
103565956013593,Miguel Ramos Intendente,Miguel Ramos Intendente,1185
102301442131105,Daniel Rojas,Daniel Rojas,1120
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,897
610852822271706,Alberto Weretilneck,Alberto Weretilneck,861
715950208845383,Política Obrera - Tucumán,Política Obrera Tucumán,809
121172324253132,Vamos Con Pichichi,Vamos con Pichichi,772
106298005764010,Ricardo Alanis,Ricardo Ruben Alanis,749
747965795322803,Federico Masso,Federico Masso,619
102604221181656,Sandra Orquera,Ricardo Matias Mercado,613
561406917374121,Raúl Pellegrini,Raúl Pellegrini,554
1586721111613580,Juan Ruiz Moreno,Juan Ruiz Moreno,529
113692484935969,Mauricio Lescano Candidato a Concejal 2023,Mauricio Lescano Candidato a Concejal 2023,496
654468084980737,Lorena Palomino,Visited7 Marketing Digital,495
109701718323274,Jorge Delgadino,Sebastián Estofán,486
1064807416890278,Emilio Baistrocchi,Emilio Baistrocchi,464
624669377571669,Silvia Elias de Perez,Silvia Elias de Perez,460
61279025897,Gerardo Morales,Frente Cambia Jujuy,458
565737313895705,Eduardo Avila,Pablo Javier Argüelles,435
108759087283040,Liliana Leiva,Ricardo Matias Mercado,433
107022228690687,Jornada Nacional,Jornada Nacional,415
340454606681986,Hugo Cabral,Hugo Cabral,407
101996084777901,Mariela Belski,Mariela Belski,395
105166715290140,Momento Uno,Momento Uno,382
185922194792026,Myriam Bregman,Frente de Izquierda,369
1413352092227070,Leo Vildoza,Leonardo Emilio Vildoza,355
109554821547169,CPC Jardín MuniCba,municipalidad de córdoba,345
1484615598448274,Fernanda Esquivel,Fernanda Esquivel,322
110100144788981,Josefina Bussi,Josefina Maria Bussi,317
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,307
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,306
102534516011045,La Gloria Noticias,La Gloria Noticias,301
165207531063493,"Concejal Gonzalo Cisneros , Fuerza Republicana Yerba Buena",Gonzalo Marcos Cisneros,288
114617921589944,Entre Ríos Productivo,Entre Rios Productivo,284
