Page ID,Page name,Disclaimer,Amount spent (BSD)
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,≤100
1025152104235573,Team Cooper - Chester Cooper,Isaac Chester Cooper,≤100
118981582262,Sid Roth's It's Supernatural,These ads ran without a disclaimer,≤100
