Page ID,Page name,Disclaimer,Amount spent (ISK)
573559522797177,Flokkur fólksins,Flokkur Fólksins,879
423451321043674,Vinstrihreyfingin - grænt framboð,Vinstrihreyfingin - grænt framboð,476
152804904889,Samfylkingin,Samfylkingin,403
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,326
737169626371453,Stundin,Stundin,294
192789944066997,Samtök ferðaþjónustunnar,Samtök ferðaþjónustunnar,269
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,216
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,186
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,145
154893001218870,ADHD samtökin,ADHD samtökin,139
626846780726124,Viðreisn,Viðreisn,≤100
430089884101936,Þingflokkur Pírata,Þingflokkur Pírata,≤100
314036327204,VR,VR,≤100
107002601345017,VÁ - Félag um vernd fjarðar,These ads ran without a disclaimer,≤100
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,≤100
361879443846240,Túristi.is,These ads ran without a disclaimer,≤100
106979180938014,Samstöðin,These ads ran without a disclaimer,≤100
111361091313,NICABM,These ads ran without a disclaimer,≤100
