Page ID,Page name,Disclaimer,Amount spent (HNL)
643513979193133,Unidos por Beatriz,Neuma,149
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,142
919092984894463,Partido Salvador de Honduras,Cordelia Ordoñez,≤100
114601521910,Jorge Aldana,Jorge  Aldana,≤100
491553204198958,Revistazo.com,Revistazo.com,≤100
130202453827085,Asociacion Calidad de Vida,Asociación Calidad de Vida,≤100
104599735671754,Goberna Honduras,Goberna Honduras,≤100
486382251906084,Honduras El Pais,Diario El  Pais.hn,≤100
401000470308277,Acción Joven Honduras,Acción Joven Honduras,≤100
153003381515332,Cespad - Centro de Estudio para la Democracia,Centro de Estudio para la Democracia (Cespad),≤100
107952642129360,Por una Corte Imparcial con Justicia Social,Delmy Saray Caballero Zelaya,≤100
333014073461514,Babel,These ads ran without a disclaimer,≤100
