Page ID,Page name,Disclaimer,Amount spent (VND)
105510788949153,Đầu Tư Tài Chính Mới 5.0,These ads ran without a disclaimer,23471
103956025652503,Thế Giới Tài Chính 6.0,These ads ran without a disclaimer,23471
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,18350
103517282662604,Edu VCCI esp,These ads ran without a disclaimer,1424
1507429892822619,BOM Money,BOM Money,981
104206445765983,Phố Tài Chính,These ads ran without a disclaimer,932
103403077832667,Hóng Express,Hóng Express,615
919479674872321,Báo Nghệ An,Báo Nghệ An,356
100190251454228,Bình Bán Book,These ads ran without a disclaimer,152
280124715749325,Sự Thật Về Pháp Luân Công,Sự Thật Về Pháp Luân Công,≤100
105593068924353,Mua Bán BĐS BD BP,These ads ran without a disclaimer,≤100
104241329078503,Đầu Tư Phát Triển Kinh Tế 6.0,These ads ran without a disclaimer,≤100
