Page ID,Page name,Disclaimer,Amount spent (VEF)
1387178681545505,Concejo Municipal de Junin,an advertiser in Venezuela,29000000
163488480387610,Ingeniería Digital C.A.,an advertiser in Venezuela,2500000
37896015468,"Embajada de los EE.UU., Venezuela",an advertiser in Venezuela,2000000
341721517096411,Radio Asamblea Nacional,an advertiser in Venezuela,1250000
148231808588187,Gatorade Venezuela,an advertiser in Venezuela,714999
137784086302022,El Venezolano de Panamá,These ads ran without a disclaimer,250000
117311267063459,Postgrados Universidad Metropolitana,an advertiser in Venezuela,≤100
102901055579612,Alcaldia Alberto Adriani,an advertiser in Venezuela,≤100
100872028348846,jalilfraxe__,These ads ran without a disclaimer,≤100
270082823183144,Canton Fair,These ads ran without a disclaimer,≤100
249715249055539,Leonardo Trechi,These ads ran without a disclaimer,≤100
