Page ID,Page name,Disclaimer,Amount spent (PKR)
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,≤100
105690462092880,MM News Videos,MM Digital PVT LTD,≤100
100985089430508,Ch Mumtaz Akhtar kahloon,Ch Mumtaz Akhtar kahloon,≤100
97429917898,ProPakistani,ProPakistani,≤100
543755195637715,Mian Aslam,Mian Aslam,≤100
467252070142548,Ch Mustansar Ali Gondal,Ch Mustansar Ali Gondal,≤100
315863402653597,Prime Minister’s Youth Programme,Prime Minister’s Youth Programme,≤100
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,≤100
101269169346393,Barrister Abdullah Mumtaz Kahloon,Barrister Abdullah Mumtaz Kahloon,≤100
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,≤100
133648753466105,Group Development Pakistan,Group Development Pakistan,≤100
115558644746754,Ehsan Ul Haq Bajwa,Medical Resource Group,≤100
