Page ID,Page name,Disclaimer,Amount spent (MXN)
1613868898897076,Waldo Fernández González,Waldo Fernández González,17202
279469625434543,Paco Cienfuegos,Paco Cienfuegos,10948
1520610478183053,Badabun,Badabun,7078
178625645626125,Movimiento Ciudadano Nuevo León,Movimiento Ciudadano NL,6470
122582234955146,Adrián Guerra,Adrián Guerra,5199
115866258181287,Haremos Historia,Haremos Historia,4499
108763745567667,Encuestas 2024 MX,Encuestas 2024 MX,4441
202456989183,Gobierno de Monterrey,Gobierno de Monterrey,2478
247091415478957,Lorena de la Garza Venecia,Lorena de la Garza Venecia,1788
116957794609497,Al momento,Al momento,1440
121748530893763,El informativo de la transformación,El informativo de la Transformación,1421
119588441128670,Ferdando Lanota,Efecto Regio,1301
645731535452116,FactoMétrica,FactoMétrica,1268
1572624442979362,José Luis Garza Ochoa,Jose Luis Garza Ochoa,1017
2000027216902843,Lalo Leal,Eduardo Leal Buenfil,920
1048508588499422,Glen V. Zambrano,Glen V. Zambrano,855
100236952935676,La Naranja Fosfo,La Naranja Fosfo,847
2810922832313152,El Observador NL,El Observador NL,767
102211379502005,Gigante Informativo,Gigante Informativo,735
117578037942108,Democracia Informada,https://democraciainformada.com/,689
114249423327281,Los Reporteros MX,Los Reporteros MX,682
893730880832707,CEDET,Jona Reyes Caballero,678
116026754703659,CEDET Monterrey,CEDET Monterrey,678
107459775543951,Pacto Transformación,Pacto Transformación,670
190936465037027,La voz del pueblo,Juan Vielmas,655
1434774360104311,Dr. Christian Gabriel Rios,Dr. Christian Gabriel Rios,643
106325555294228,Telegrama News,Telegrama News,613
221511427978261,Diputados PRI NL,Diputados PRI NL,609
119269234490062,El Río Suena,El Río Suena,600
1588437514742285,Víctor Govea,Víctor Govea,589
110379018037638,Gobierno Municipal de Salinas Victoria,Gobierno Municipal de Salinas Victoria,554
103599104583822,Andrés Mijes,Harman Consultores,552
112627505161171,Paty Tere,Tu Vecino Informa,542
101498485926583,El Monarca,El Monarca,508
123382667413696,Estudios de Opinión Pública by Demoscopia Digital,Estudios de Opinión Pública by Demoscopia Digital,501
104816965803665,Entre Regios,Entre Regios,484
112398010205997,CEDET Santa Catarina,CEDET Santa Catarina,479
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,469
56713285274,Greenpeace México,Greenpeace México,465
100477186303619,Sentinela MX,Sentinela MX,443
100912992973625,La Política Actual,Josefina Garcia Saldaña,429
113982881676646,Poder Morenx,Poder Morenx,418
611053902572622,Focus Mx,Focus Mx,416
104065375986923,La Politigrería,Antonio Jair Diaz Calderon,409
101210129467789,Primero Monterrey,Primero Monterrey,408
100933779468147,NL Urbano,NL Urbano,407
107750608839428,Tu Colonia NL,Tu Colonia Nuevo León,387
151844091545900,Marcela Guerra,Marcela Guerra Castillo,369
109634395756375,Save the Children México,Save the Children México,355
252482341462381,Cristina Díaz,Cristina Díaz,346
215155355246903,Francisco Cabeza De Vaca,Francisco Cabeza De Vaca,324
100897522808749,Adelante Monterrey,Adelante Monterrey,317
100479299537613,Regios al Cuadrado,Regios al Cuadrado,316
106565392222875,La Patria al Día,La Patria al Día,314
103910909153457,Derecho de Réplica,Derecho de Réplica,313
100343222861450,La Razón NL,La Razón NL,304
606485553340465,Alternancia,Alternancia,297
111393928472990,Baches Regios,Baches Regios,285
107718575579977,Roberta Carrillo Zambrano,Roberta Carrillo Zambrano,282
100965016196133,Capital Regia,Capital Regia,277
1044005875633479,Manuel Guerra Cavazos,Manuel Guerra Cavazos,274
106828772223688,Tu Colonia Regia,Tu Colonia Regia,269
111109218436766,Cambiando Monterrey,Cambiando Monterrey,268
106951785589824,Tu Alcalde Regio,Tu Alcalde Regio,262
101743912819482,Impacto,Impacto,260
106162005636730,Sopa de Coditos,Sopa de Coditos,247
113948834963882,Pentagrama MX,Noticias del Norte un medio de agenciainformativamx.xyz,243
254852601222832,Cemex México,CEMEX México,241
