Page ID,Page name,Disclaimer,Amount spent (COP)
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,627268
183025852044152,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,366344
251292808253299,Canadian College,Canadian College,357663
75884689790,Colectivo de Abogados y Abogadas,Colectivo de Abogados,316045
336711793710254,Metro de Bogotá,Metro de Bogotá,289785
159514754069267,Partido Cambio Radical,Partido Cambio Radical,183723
189499891648602,Camilo Rubiano,Camilo Rubiano,152034
377334062304350,Secretaría de Educación de Bogotá,Secretaría de Educación de Bogotá,147580
108228068238348,Diego Caicedo,Diego Caicedo,127562
438113889610097,Hosman Yaith Martínez Moreno,Hosman Yaith Martínez Moreno,102538
1594162734205923,Diego Laserna,Diego Laserna,99506
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,75794
103322192472349,Camilo Nemocón,Camilo Nemocón,73930
101391859627743,Colombia sin miedo,Colombia sin miedo,70092
838927469815494,Diana Diago,Diana Diago,66417
101071764864119,Dulce Veneno,Dulce Veneno,62324
309383129136101,Secretaría Gobierno de Bogotá,Secretaría Gobierno de Bogotá,58001
316256535073131,Gobernación de Antioquia,Gobernación de Antioquia,54988
232997226734217,Julian Espinosa,Julian Espinosa,53908
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,52599
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,43048
1147318942107929,Todos Somos Una,DEBRAIN LLC,43028
226673927862469,Idcbis,Instituto Distrital de Ciencia Biotecnología e Innovación en Salud,35629
103727635426939,Alexandra Vásquez Ochoa,Alexandra Vásquez Ochoa,35489
102649172879833,Colombia al Día,Colombia al Día,35001
152369524855313,Jorge Torres,Jorge Torres,33498
96595416468,Lilia Solano,Lilia Solano,32881
472245809650733,Marco Tulio Ruíz,Marco Tulio Ruíz,31943
109099851901471,Partido Demócrata Colombiano,Partido Demócrata Colombiano,30452
168743617253,Greenpeace Colombia,Greenpeace Colombia,29221
103754197881668,Esteban Restrepo,Esteban Restrepo,28323
105848177845789,All Out en español,All Out Action Fund,27919
100684621294069,Diego Cancino - Concejal de Bogotá,Equipo Diego Cancino,25101
600160263515679,Tecnologías de la Información y las Comunicaciones de Cali,Tecnologías de la Información y las Comunicaciones de Cali,23917
2013525382284983,Wilson Florez,Wilson Florez,21168
100523415826945,Rodrigo,These ads ran without a disclaimer,20054
107261491771920,Nicolás de Francisco,Nicolás de Francisco,17752
116568184675541,Grúas y Parqueaderos Bogotá,These ads ran without a disclaimer,16084
278650425592966,Betty Zorro A,Betty Zorro A,15724
106471308875048,Partido Colombia Renaciente,Partido Colombia Renaciente,14086
168108239997665,Centro Comercial Plaza Imperial,These ads ran without a disclaimer,13779
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,13527
263044047137195,Ambiente Bogotá,Ambiente Bogotá,12742
107630602393621,Hora de Justicia,Horadejusticia,12331
102143071616787,Goberna Colombia,Goberna,11513
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,11076
121667137935541,Idartes,IDARTES,10660
103260955943447,Frank Garzón Parra,Frank Garzón Parra,10397
107405449071319,Con la suya,Con la suya,10396
358212417554442,Fisiología del Ejercicio,These ads ran without a disclaimer,9116
407615769604377,Mutante,Fundación Mutante,8873
1668886976475466,David Gutierrez Mantilla,David Gutierrez Mantilla,8740
353002198130323,Instituto Tecnisistemas,These ads ran without a disclaimer,8409
104046148916576,Patricia de Hernandez,Patricia de Hernandez,8349
1119413181474050,El Avispero Mov,Movilizatorio,6438
110036132129269,Alerta Noticias,Alerta Noticias,5750
765302097170348,Línea Cero,Linea Cero,5018
104026941006922,Boyacá Siempre Conservador,Boyacá Siempre Conservador,4834
101232388367883,Paquerxs Del Neuque,Paquerxs Del Neuque,4796
969143216462972,Felipe Cañizalez,Felipe Cañizalez,4761
117823701712681,Cedinsi Escuela de Entrenamiento en Herramientas Digitales,These ads ran without a disclaimer,4754
85132373401,Jose David Name Cardozo,These ads ran without a disclaimer,4540
108259318940861,TD_Ln2_Cuidado Cariñoso,These ads ran without a disclaimer,4174
112155252163421,Sebastián López V.,Sebastián López V.,3931
1400280116941194,Fabian Diaz,Fabian Diaz,3715
133325513354389,Uniminuto Rectoría Bogotá,These ads ran without a disclaimer,3582
533238166689720,Instituto Técnico Imtel - Oficial,These ads ran without a disclaimer,3485
