Page ID,Page name,Disclaimer,Amount spent (ISK)
441539862613489,Foreldrasamtök gegn áfengisauglýsingum,Árni Guðmundsson,602
152804904889,Samfylkingin,Samfylkingin,470
737169626371453,Heimildin,Stundin,397
106979180938014,Samstöðin,Samstöðin ehf,326
430089884101936,Þingflokkur Pírata,Þingflokkur Pírata,159
573559522797177,Flokkur fólksins,Flokkur Fólksins,112
165630723862615,Andríki,Andríki,109
154893001218870,ADHD samtökin,ADHD samtökin,107
1259808350720927,Þorgerður Katrín Gunnarsdóttir,Viðreisn,≤100
626846780726124,Viðreisn,Viðreisn,≤100
104298739195469,Dr. Özgür Akşan - Health Turkiye,These ads ran without a disclaimer,≤100
