Page ID,Page name,Disclaimer,Amount spent (SAR)
372621210248196,فواز العذم 2,These ads ran without a disclaimer,≤100
364862744111660,محب الأمير محمد بن فهد بن محمد,These ads ran without a disclaimer,≤100
103266379075270,ayeda_z,These ads ran without a disclaimer,≤100
103959692515544,kafi.art,These ads ran without a disclaimer,≤100
116721324626702,Russell siddar123,These ads ran without a disclaimer,≤100
374396989305788,Premier Energy,These ads ran without a disclaimer,≤100
1921643788064061,DEMOcracy,These ads ran without a disclaimer,≤100
141372482598678,Heritage Fine Jewelry,These ads ran without a disclaimer,≤100
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100
111622410196045,State of Youth,These ads ran without a disclaimer,≤100
