Page ID,Page name,Disclaimer,Amount spent (NZD)
37547788323,UNICEF Aotearoa,UNICEF Aotearoa,≤100
111699101849124,Ōu Huatau Hauora | Your Views On Health,These ads ran without a disclaimer,≤100
11870725774,Greenpeace Aotearoa,Greenpeace NZ,≤100
173912362663564,Electoral Commission NZ,Electoral Commission NZ,≤100
165702023478421,Family First New Zealand,Family First New Zealand,≤100
92043134118,ACT,the Parliamentary Service on behalf of ACT New Zealand,≤100
116362033529,Amnesty International New Zealand,Amnesty International Aotearoa New Zealand,≤100
417859725433,SAFE,Save Animals From Exploitation Incorperated,≤100
110186134060806,Fairness in Focus,Medicines New Zealand,≤100
175954932952,WWF New Zealand,WWF New Zealand,≤100
102500959802535,World Vision New Zealand,World Vision New Zealand,≤100
19648092895,Tearfund New Zealand,Tearfund New Zealand,≤100
424806334290059,New Zealand Taxpayers' Union,New Zealand Taxpayers' Union,≤100
