Page ID,Page name,Disclaimer,Amount spent (CRC)
102851155670931,mUEve,mUEve,1064
643513979193133,Unidos por Beatriz,Neuma,565
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,554
117476041631671,AmCham Costa Rica,AmCham Costa Rica,554
1921876544600067,Mujeres Empoderadas,These ads ran without a disclaimer,554
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,454
102084562479533,Digital506,Digital506,393
265843867173714,La Revista,La Revista,221
797815127058039,Delighttourscancun,These ads ran without a disclaimer,≤100
231908277423664,HORA CERO,These ads ran without a disclaimer,≤100
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,≤100
134571176638205,One Tree Planted,These ads ran without a disclaimer,≤100
