Page ID,Page name,Disclaimer,Amount spent (AOA)
600911126984002,Insidework360,These ads ran without a disclaimer,≤100
640684686097978,Jornal Valor Económico,These ads ran without a disclaimer,≤100
101014586118927,Apkshop,Graciete De Carvalho Faustino,≤100
