Page ID,Page name,Disclaimer,Amount spent (CAD)
184257548280251,Alberta NDP,Alberta's NDP,8023
169928686425623,UFCW Local 401,UFCW Local 401,7662
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,4759
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),4077
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,3380
270323369737229,Elections Alberta,Elections Alberta,2984
689157954518219,Danielle Smith,United Conservative Party,1227
81178198523,Alberta Liberal Party,Alberta Liberal Party,719
113707256426,Rachel Notley,Alberta's NDP,676
245013842275891,CUPE Alberta,CUPE Alberta,426
261752512263,Canadian Red Cross,Canadian Red Cross,412
6319213302,Heart & Stroke,Heart & Stroke,291
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,239
232428989879,Maybelline New York,Maybelline New York,187
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,186
303473312998028,FedEx,FedEx,183
105884058088671,Keep Alberta RCMP,National Police Federation,154
129706287121817,Shannon Phillips,Shannon Phillips,151
9333642607,TELUS,TELUS,146
101992516222422,,Let's Vote AB,131
943858939120726,Nathan Neudorf,Nathan Neudorf,131
109890168688978,Slava Cravcenco,Slava Cravcenco,124
944819212239364,Alberta Proud,Alberta Proud,121
294663684004138,Boyle Street Community Services,Boyle Street Community Services,120
31912359596,University of Saskatchewan,University of Saskatchewan,119
27234020592,UNICEF Canada,UNICEF Canada,110
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,103
376006035816016,Storyworth,These ads ran without a disclaimer,102
73707923189,Bissell Centre,Bissell Centre,101
49708994370,City of Edmonton - Local Government,City of Edmonton,≤100
111280308508110,Astrid4Buffalo,Astrid4Buffalo,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
163261390365324,Elementary Educators,Elementary Educators,≤100
114771771541709,Richard Wong,Richard Wong,≤100
