Page ID,Page name,Disclaimer,Amount spent (EUR)
101519168409673,Dimitar Kovacevski,Димитар Ковачевски,≤100
829371753904952,Hristijan Mickoski,ВМРО-ДПМНЕ,≤100
192483774872658,Демократи,Демократи,≤100
1677572455714659,Јорго Огненовски,Jorgo Ognenovski,≤100
107370068409776,Вуко Мелов,Вуко Мелов,≤100
101694005032101,Bojan Maricik,Bojan Maricik,≤100
170683322770,Вести од Македонија,Politikanti,≤100
324459714339171,Civil MK,Civil MK,≤100
100751933349940,Институт за европска политика (ЕПИ)/European Policy Institute - EPI,Институт за европска политика (ЕПИ)/European Policy Institute - EPI,≤100
129897493841649,Aleksandar Nikoloski,Aleksandar Nikoloski,≤100
219453054891896,Vesti +,Vestiplus.mk,≤100
1488488174642266,ИНТЕГРА - Македонска конзервативна партија,Ljupco Ristovski,≤100
335085593528267,Sloboden Pecat,Sloboden Pecat,≤100
400497373674524,СамоПрашај.мк,Institut za komunikaciski studii,≤100
111589528018591,Parliament Support Programme,Parliament Support Programme,≤100
869754339830023,Maski magazin/Машки магазин powered by Faktor.mk,Faktor Portal DOO,≤100
