Page ID,Page name,Disclaimer,Amount spent (HUF)
102414628645144,Korondy Tamás,Megafon,52387
224274995688487,Bohár Dániel - Riporter,Megafon,38980
104359131558815,KonVerzió,Megafon,26286
503614639975773,Trombitás Kristóf,Megafon,22791
118152054556475,Deák Dániel,Megafon,15434
471093016323310,Kovács Ferenc,Kovács Ferenc,14603
191461774219575,hirado.hu,hirado.hu,5355
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,4641
109414841321682,Magyar Falu Program,Miniszterelnökség,3684
358624704555983,Dr. Hörcsik Richárd,Fidesz,2628
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,1922
778538352344518,Hollik István,Fidesz,1756
178362315106,European Parliament,European Parliament,1644
264517713636590,PestiSracok.hu,PestiSrácok.hu,1409
457609140942597,Baptista Tevékeny Szeretet Misszió - BTESZ,Baptista Tevékeny Szeretet Misszió,1319
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,1138
1534911313439123,Ripost,Ripost,1106
551672728204311,Bányai Gábor országgyűlési képviselő,Fidesz,1080
294815374340858,Donáth Anna,Donáth Anna - Momentum,1072
594088897289853,Alapjogokért Központ,Alapjogokért Központ,1058
248172631940,Mandiner,Mediaworks Hungary Zrt.,991
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,980
265672590604606,Makronóm.Blog,Makronóm.Blog,813
776079922494181,Apáti Bence hivatalos oldala,Megafon,752
851784814892644,Simicskó István,KDNP frakció,748
131283758531,HVG,HVG Kiadó ZRt.,708
126539424061030,Háttér Társaság,Háttér Társaság,706
162344823835042,atlatszo.hu,atlatszo.hu,618
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,595
156847374371871,Szabó Tímea,Párbeszéd Magyarországért,584
287770891404,Jobbik-Konzervatívok,Jobbik Magyarországért Mozgalom,556
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,506
447204268797621,RTL.hu,RTL.HU,504
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,482
102426795954406,Nobilis Márton,Nobilis Márton,479
543788999005363,ORIGO,Mediaworks Hungary Zrt.,463
1408906262689093,Nyitrai Zsolt,Fidesz,457
451844608304228,Metropol,Metropol,452
109528965046103,MCC Feszt,Mathias Corvinus Collegium,424
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,400
1215492498464496,Angyal Károly,Angyal Károly,397
114360928628315,KézenFogva Alapítvány,KézenFogva Alapítvány,394
788960034452071,Potápi Árpád János,Potápi Árpád János,386
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,377
147547541961576,Council of the European Union,Council of the European Union,373
102401058671244,Készpénzmentes Zóna,Uniomedia Kommunikációs Ügynökség Zártkörűen Működő Részvénytársaság,368
108248022589754,Bosch Magyarország,Bosch Magyarország,353
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,350
100401808007704,EzaLényeg.hu,EzaLényeg.hu,336
100299381703981,Ps TV,PestiSrácok.hu,325
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",311
112694594992064,Mehr Licht,Mehr Licht,310
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,310
114898003640430,Telex.hu,Telex.hu,305
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,302
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,294
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,241
423317774385144,Magyar Demokrata hetilap,Demokrata,237
109306435499597,Szabad Vonalzó,Humán Platform,230
490030231058740,444,Magyar Jeti Zrt - 444.hu,228
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,218
76748198685,Budapest Pride,Budapest Pride,199
191946490841225,Dúró Dóra,Dúró Dóra,183
407249212726130,Forbes Magyarország,These ads ran without a disclaimer,168
170187966339475,Life.hu,Mediaworks Hungary Zrt.,168
887921287887805,Király Nóra,Király Nóra,167
211156277497,WWF Hungary,WWF Hungary,158
345496092135627,Hír TV,Mediaworks Hungary Zrt.,149
150836998898897,aHang,aHang,142
519279158277826,Szülői Hang,Szülői Hang,138
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,136
333136826797847,Zsigó Róbert,Fidesz,126
200615179974476,Tégy az abortusz ellen,Tégy az abortusz ellen,122
1926735160968885,Válasz Online,Válasz Online,119
206519396034626,agrotrend.hu,Agrárin Kft.,116
101850662424892,Szilvay Gergely,These ads ran without a disclaimer,116
267882727864,Kubatov Gábor,Fidesz,114
307618232709851,Hidvéghi Balázs,Fidesz - Magyar Polgári Szövetség,110
