Page ID,Page name,Disclaimer,Amount spent (IDR)
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,271429
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,112656
23383061178,Prabowo Subianto,indonesia Adil makmur,101806
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,67099
104799384898162,Indonesia Berkabar,Rumah Opini,58480
103581752405141,Sobar Harahap,Sobar Harahap,50361
101270312443241,PSI Merauke,PSI Merauke,48599
112570091503539,GP Papua,Ganjar Nusantara Indonesia,46071
106690092440342,Pemilu KIT,PEMILU KIT,43420
104920542152835,Caleg Pilihan Kita,Caleg Pilihan Kita,29919
101338198587608,Indonesia Luar Biasa,Rumah Opini,25190
111864151754055,Esensi TV,Esensi Tv,23748
101866128977837,Belajar Pemilu,Belajar Pemilu,22309
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,18857
116655871310377,Solusi Pernafasan Vitasma,These ads ran without a disclaimer,15370
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,12492
122874340743006,Jasa Ucapan Video,Jasa Ucapan Video,11032
109455838815878,Moveprenuere,Moveprenuere,11027
572779142753263,Freeport Indonesia,Freeport Indonesia,9945
349963858704476,Komit Digital,Komit Digital,9157
164909433966316,Suara Anies,Suara Anies,7952
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,7933
100649018546817,GanjarFans,GanjarFans,7714
104830667806476,Melihat Indonesia,Melihat Indonesia,7611
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,7484
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,7434
115816131581858,Home Racik Digital,Home Racik Creative,5911
101804639078770,Unboxing Anies,Unboxing Anies,5251
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,4609
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,3737
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,3627
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,3247
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,3092
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,2972
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,2913
110666655158744,Sahabat Caleg,Sahabat Caleg,2798
114012201650176,Fakta Terselubung,Fakta Terselubung,2762
39253583478,PDI Perjuangan,PDI Perjuangan,2681
108087558837514,Cheryl Tanzil,Partai Solidaritas Indonesia,2611
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,2570
108132042285089,Erwin Aksa,Yayasan Golkar Institute,2346
102735702350673,Publikberhaktau,Publikberhaktau,2340
110750361762052,Pikiran Rakyat,Pikiran Rakyat,2183
197545083607941,Harian Kompas,Harian Kompas,1859
116715223517954,YouSee Indonesia,YouSee Indonesia,1629
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,1488
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,1249
756567881057213,Airlangga Hartarto,Airlangga Hartarto,1228
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,1203
101670979099537,OverheardKonoha,OverheardKonoha,1155
101228692503239,Opini Publik,Opini Publik,1115
102628169592402,,Katapedia Digital Branding,1086
1885017341733339,Relawan Anies,Relawan Anies,1022
