Page ID,Page name,Disclaimer,Amount spent (VND)
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,13194
109079315342282,Phong Thủy Thiên Phúc,These ads ran without a disclaimer,4468
100354958698407,Vui App - Chi lương Linh hoạt,These ads ran without a disclaimer,2501
102833359215349,Chủ.Tịch Vũ Nga,These ads ran without a disclaimer,821
105355282148912,Phạm Văn Thanh - Lương Y Vùng Cao,These ads ran without a disclaimer,443
919479674872321,Báo Nghệ An,Báo Nghệ An,410
120005451080385,Tham gia miễn phí-31,These ads ran without a disclaimer,≤100
106864984981716,Tài liệu ôn thi viên chức giáo viên TP. HCM,Tài liệu ôn thi viên chức giáo viên TP. HCM,≤100
101341567944335,Xuất Khẩu Lao Động Nhật Bản Uy Tín số 1- DECO,These ads ran without a disclaimer,≤100
106877281352810,Tài Liệu Thi Viên Chức Giáo Dục Đà Nẵng Quảng Nam,Tài Liệu Thi Viên Chức Giáo Dục Đà Nẵng Quảng Nam,≤100
165600847322369,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,≤100
