Page ID,Page name,Disclaimer,Amount spent (VND)
109667435240948,,These ads ran without a disclaimer,2238
105578337737358,Lulu Occi,These ads ran without a disclaimer,1914
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,1507
109850575214128,Trang Sức Khỏe,These ads ran without a disclaimer,1246
280124715749325,Sự Thật Về Pháp Luân Công,Sự Thật Về Pháp Luân Công,1115
111831663772285,BOMvn,BOMvn,884
919479674872321,Báo Nghệ An,Báo Nghệ An,278
654095561592004,VyVy,These ads ran without a disclaimer,177
105845511087981,TRUYỀN HÌNH AN VIÊN,These ads ran without a disclaimer,≤100
107549978768704,Chiến thần Review,These ads ran without a disclaimer,≤100
