Page ID,Page name,Disclaimer,Amount spent (SAR)
105728695286283,الشرق للأخبار - السودان,These ads ran without a disclaimer,≤100
721873741274811,Tariq Al Menhali - طارق المنهالي,These ads ran without a disclaimer,≤100
100147952915019,Soady Week Winners’s 1,These ads ran without a disclaimer,≤100
