Page ID,Page name,Disclaimer,Amount spent (HNL)
421574011322217,Alcaldía del Distrito Central,Alcaldía del Distrito Central,666
101156194954745,Andres Castro,These ads ran without a disclaimer,191
104599735671754,Goberna Honduras,Goberna Honduras,149
130202453827085,Asociacion Calidad de Vida,Asociación Calidad de Vida,120
112333800693678,Hugo Noé Pino Diputado F.M,Daniel Andres Casula Salinas,≤100
153003381515332,Cespad - Centro de Estudio para la Democracia,Centro de Estudio para la Democracia (Cespad),≤100
491553204198958,Revistazo.com,Revistazo.com,≤100
107952642129360,Por una Corte Imparcial con Justicia Social,Delmy Saray Caballero Zelaya,≤100
100694966010922,USAenEspañol,These ads ran without a disclaimer,≤100
270082823183144,Canton Fair,These ads ran without a disclaimer,≤100
