Page ID,Page name,Disclaimer,Amount spent (KES)
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,≤100
1400771023469241,Anne Waiguru,Gacigi Njagi Gacigi,≤100
1743520282644325,National Security Watch,Peris Wambui Mugi,≤100
149686932284314,Wisley Rotich,Wisley Kipyegon Rotich,≤100
693849871003458,KENYA HOT TODAY,Peris Wambui Mugi,≤100
110923661403774,Ma3Route,Peris Wambui Mugi,≤100
1913963825321863,Kenya Insights,Peris Wambui Mugi,≤100
2118376161797721,Business Analytica Kenya,Peris Wambui Mugi,≤100
327481331073838,The People's Law Society of Kenya,Peris Wambui Mugi,≤100
108703681766380,Hustler Media,Robert Waswa Simiyu,≤100
111716623598451,My walk with God,These ads ran without a disclaimer,≤100
100835685957727,PRO PEACE KENYA,These ads ran without a disclaimer,≤100
