Page ID,Page name,Disclaimer,Amount spent (IDR)
23383061178,Prabowo Subianto,indonesia Adil makmur,197196
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,133371
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,104007
102656349157647,Tugimanisme,Tugimanisme,96016
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,80187
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,73062
104830667806476,Melihat Indonesia,Melihat Indonesia,48174
112121101796090,Opini 2024,Opini 2024,39932
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,18632
100634344801574,Gus Raharjo,Gus Raharjo,18114
111864151754055,Esensi TV,Esensi Tv,13862
106690092440342,Pemilu KIT,PEMILU KIT,12100
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,9529
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,9044
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,8759
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,7858
101804639078770,Unboxing Anies,Unboxing Anies,5762
486788544861577,Percetakan Undangan Madeceng,These ads ran without a disclaimer,4180
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,3426
104920542152835,Caleg Pilihan Kita,Caleg Pilihan Kita,3255
349963858704476,Komit Digital,Komit Digital,3131
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,3124
110294151987732,Head Politika,Head Politika,2958
164909433966316,Suara Anies,Suara Anies,2797
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,2710
197545083607941,Harian Kompas,Harian Kompas,2440
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,2192
39253583478,PDI Perjuangan,PDI Perjuangan,1869
103330282779367,Dua Digits Creative,Dua Digits Creative,1844
101866128977837,Belajar Pemilu,Belajar Pemilu,1793
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,1574
102735702350673,Publikberhaktau,Publikberhaktau,1559
115816131581858,Home Racik Digital,Home Racik Creative,1369
109455838815878,Moveprenuere,Moveprenuere,1345
125750844241420,Aditama Studio Printing,Aditama Studio Printing,1202
100561329197090,Banjir Online,Banjir Online,1075
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,1010
1413233442285275,Prabowo Untuk NKRI,Prabowo Untuk NKRI,984
122874340743006,Jasa Ucapan Video,Jasa Ucapan Video,954
101670979099537,OverheardKonoha,OverheardKonoha,950
101228692503239,Opini Publik,Opini Publik,819
104117921752426,Ganjaran App,Ganjaran App,761
110666655158744,Sahabat Caleg,Sahabat Caleg,744
102626198026698,Rika Sudjiman,Ganjar Nusantara Indonesia,717
114012201650176,Fakta Terselubung,Fakta Terselubung,676
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,647
572779142753263,Freeport Indonesia,Freeport Indonesia,637
