Page ID,Page name,Disclaimer,Amount spent (VEF)
100112745687674,Creemos Alianza Ciudadana,an advertiser in Venezuela,3000000
564188034075673,Roberto Enriquez,an advertiser in Venezuela,1767497
155439457852149,Henrique Capriles Radonski,an advertiser in Venezuela,750000
193539487470098,La Cuadra Universitaria,These ads ran without a disclaimer,250000
596206767151427,Julio Borges,an advertiser in Venezuela,250000
605922823121758,CESA,These ads ran without a disclaimer,≤100
116603861327799,alex_sa.c,These ads ran without a disclaimer,≤100
100405045870479,abg.elisanmer,These ads ran without a disclaimer,≤100
709430982419756,Thermo King Latinoamérica,These ads ran without a disclaimer,≤100
111761433935219,lacausa264,These ads ran without a disclaimer,≤100
