Page ID,Page name,Disclaimer,Amount spent (PYG)
1468570519872644,Santiago Peña,PRANA SA,1393706
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,796408
532716330164048,Sole Núñez,PautaPY,537904
105087249186272,Lucio Godoy - Diputado Por Cordillera,Romina Romero Keim,318990
102917519228790,Bruno Defelippe,PautaPY,218250
196599783696918,Efrain Alegre,Comunicá,204552
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,181028
106257452820864,Tito Saguier,PautaPY,126995
153958777947957,Paulo Reichardt,Paulo Reichardt,123737
1310731702357133,GEN,GEN,110138
113715322041008,Semillas para la Democracia,Publicitaria Nasta,108617
1692624097481207,Mujeres GANAR,Mujeres GANAR,99542
614795685343483,Belén Maldonado,Belén Maldonado,96186
161156667809582,Leo Rubin,Leo Rubín,86169
132554373464255,La Nación,La Nación,79652
102233525888286,Raulito Benitez Talavera Diputado 2023,Raúl Antonio Benitez Talavera,76706
196406677113756,Rafael Filizzola,Comunicá,72776
532716330164048,Sole Núñez,Sole Núñez,65997
117354424626075,Leticia Ocampos,Leticia Ocampos,65170
740490032676248,Diego Candia Diputado,politico.com.py,60576
110946681908471,José Velázquez - Concejal Dptal por Cordillera,José Velázquez - Concejal Dptal por Cordillera,53179
103101412549808,Ale De Filippis,Ale De Filippis,51713
241512319274531,Sixto Pereira,Sixto Pereira,49500
1614322805515970,Heribel Echeverría Gómez,Heribel Echeverria Gomez,47294
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,45549
100566575581065,Ramón Montanía,Ramón Montania Fernandez,43447
100617802815343,Orlando Penner Senador 2023,Orlando Penner Senador 2023,43447
888301827879665,Aldo Bogarín,Aldo Bogarín,34117
235526436573168,Ing. Eche Tu Diputado,Adalberto Pastor Echeverría Villasboa,31762
110447625137045,Pilar Callizo,PautaPY,31218
100445112671378,Fernando Camacho Senador 2023,Fernando Camacho Senador 2023,28965
192161474526084,Luis Fretes Senador,Luis Fretes Senador,22489
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,21637
838018169889993,"Fernando ""Pato"" Ojeda",Fernando Ojeda,21178
118890043360348,Pedro Santa Cruz,Pedro Santa Cruz,20472
105545157610039,Euclides Acevedo,Marco Antonio Martinez Almiron,20237
110324011295149,Central Unidos - Paraguayos Unidos - Cruzada Nacional,Jorge Danel Guimaraes Fernandez,18606
550298315040554,Marcelo Soto,Marcelo Soto,17682
2498041723587745,Colym Soroka,DGWorld,17233
397931417070426,Tony Apuril,ASP Marketing,16884
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,16527
1832577620365172,Eusebio Ramón Ayala Senador 2023,Eusebio Ramón Ayala Senador 2023,16300
1490214351269338,Freddy Franco,Carlos Agustin Sanabria Garcete,16139
222961017827862,Edgar Olmedo,Edgar Olmedo,16005
116432178063253,Víctor Aquino,Romina Romero Keim,14915
109307391819683,Sergio Ortega 2023,Fernando Manuel Ortega Areco,14737
100777148341766,Oscar Salomón,Felipe Sebartian Salomon Casola,14332
1031242720241221,Emilio Cantero,Albar Emilio Cantero Almada,14109
107558844100122,Pastor Filártiga,Pastor Filártiga,13994
106779001870381,Paulina Villanueva Senadora 2023-2028,Eusebio Villanueva,13860
