Page ID,Page name,Disclaimer,Amount spent (DKK)
143304556048382,PostNord Danmark,These ads ran without a disclaimer,5928
116269191760882,DSB,DSB,2332
100493784938009,Danske Æg,Danske Æg,1937
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,1327
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1083
65929129383,Røde Kors,Røde Kors,1080
72672361910,Børns Vilkår,Børns Vilkår,832
399210657232918,PlanBørnefonden,PlanBørnefonden,699
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,649
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,532
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,530
26458152911,SOS Børnebyerne,SOS Børnebyerne,522
12860228293,Politiken,Politiken,476
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),441
55365680705,Greenpeace Danmark,Greenpeace Danmark,420
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,348
110321008383861,Red Barnets landsindsamling,Red Barnet,342
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,339
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",335
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,332
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,329
121570596369,CARE Danmark,CARE i Danmark,309
304554445813,Videncentret Bolius,Videncentret Bolius,295
12787473132,Berlingske,Berlingske,285
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,283
320982581296484,TV 2 Play,TV 2 Danmark A/S,272
102154048301476,Lederstof.dk,Lederne,233
867877683280051,Weekendavisen,Weekendavisen,227
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,210
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,203
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,190
748887235210811,Obton Forvaltning A/S,Obton A/S,172
304554445813,Videncentret Bolius,Bolius,168
645454495955240,Madmødet,Jan Michelsen,159
