Page ID,Page name,Disclaimer,Amount spent (IDR)
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,521799
23383061178,Prabowo Subianto,indonesia Adil makmur,144733
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,52028
105078282583947,Rumah Kita Korsel,Ganjar Nusantara Indonesia,20062
102656349157647,Tugimanisme,Tugimanisme,16110
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,15379
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,14195
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,13090
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,12504
106690092440342,Pemilu KIT,PEMILU KIT,12342
111864151754055,Esensi TV,Esensi Tv,11203
111833015239745,Sahabat Prabowo,Sahabat Prabowo,4896
104117921752426,Ganjaran App,Ganjaran App,4479
101866128977837,Belajar Pemilu,Belajar Pemilu,4110
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,3953
110294151987732,Head Politika,Head Politika,3708
100649018546817,GanjarFans,GanjarFans,3620
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,3554
349963858704476,Komit Digital,Komit Digital,3464
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,3162
118235704598007,Soedeson Tandra,These ads ran without a disclaimer,2365
197545083607941,Harian Kompas,Harian Kompas,2197
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,2136
113441885019936,Kawan Sigit Raditya,Kawan Sigit Raditya,1733
109455838815878,Moveprenuere,Moveprenuere,1686
302347240546697,AR Visual Project,AR Visual Project,1669
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,1262
114012201650176,Fakta Terselubung,Fakta Terselubung,1201
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,1036
164909433966316,Suara Anies,Suara Anies,1017
101061776109725,Jefri Haris Pratama,Jefri Haris Pratama,940
107674052345943,Racik Digital,Racik Digital,911
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,866
102273039070802,Info Terkini,Info Terkini,842
164909433966316,Suara Anies,These ads ran without a disclaimer,788
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,757
104830667806476,Melihat Indonesia,Melihat Indonesia,750
104427162506872,Fakta Anies,Fakta Anies,717
39253583478,PDI Perjuangan,PDI Perjuangan,652
121302717564941,Vitasma Madu Indonesia,These ads ran without a disclaimer,607
103581752405141,Sobar Harahap,Sobar Harahap,593
116715223517954,YouSee Indonesia,YouSee Indonesia,548
101804639078770,Unboxing Anies,Unboxing Anies,510
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,445
102770798806295,Binangun Karya Digital,These ads ran without a disclaimer,442
109083348423534,Untuk Rakyat,Untuk Rakyat,372
1885017341733339,Relawan Anies,Relawan Anies,364
