Page ID,Page name,Disclaimer,Amount spent (BBD)
246784233190,Barbados Today,Barbados Today,≤100
260965090632970,Democratic Labour Party,Ronnie Yearwood,≤100
19746387261,Humane Society International,These ads ran without a disclaimer,≤100
