Page ID,Page name,Disclaimer,Amount spent (IDR)
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,1348355
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,93097
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,92700
23383061178,Prabowo Subianto,indonesia Adil makmur,52459
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,49731
100649018546817,GanjarFans,GanjarFans,36500
107957085656522,Jambi Untuk Ganjar,Ganjar Nusantara Indonesia,35824
111864151754055,Esensi TV,Esensi Tv,33612
106690092440342,Pemilu KIT,Ramdan Casmara,20197
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,13913
695605000462574,CNN Indonesia,CNN Indonesia,12984
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,11162
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,9695
104427162506872,Fakta Anies,Fakta Anies,8171
104549327891079,Dermawan,Frista Kurniasari,7661
1547369918837496,Zulkifli Hasan,Media Center PAN,7263
105903795626960,Ruangcuan.com,Ruangcuan.com,4983
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,4180
197545083607941,Harian Kompas,Harian Kompas,3633
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,3145
39253583478,PDI Perjuangan,PDI Perjuangan,2962
113441885019936,Kawan Sigit Raditya,Muhamad Rizqy Mubaroq,2725
349963858704476,Komit Digital,Komit Digital,2346
114012201650176,Fakta Terselubung,Fakta Terselubung,2260
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,2083
1165819730216749,Global Ehsan Relief Indonesia,Global Ehsan Relief Indonesia,1922
117935907895698,Tidak resmi: inilahcom,Inilahcom,1549
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,1549
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,1521
803249480013556,Inside Tokopedia,These ads ran without a disclaimer,1398
582402568517453,Coretan Kehidupan,Coretan Kehidupan,1394
108511588277325,Galeria Konveksi,Solehudin,1383
101866128977837,Belajar Pemilu,Muhammad Basir,1323
108401655217559,Layanan Kemanusiaan DPP  Partai Gerindra,Layanan Kemanusiaan DPP  Partai Gerindra,1035
164909433966316,Suara Anies,Suara Anies,1021
102273039070802,Info Terkini,Muhammad Miftakhunnaim,994
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,924
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,863
107674052345943,Racik Digital,Angga Syahputra,842
112026617998275,pdipjateng,These ads ran without a disclaimer,745
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,715
109569663928564,Stay with Prabowo,These ads ran without a disclaimer,706
120076444398936,Alvian P. Liambo,These ads ran without a disclaimer,614
100159712647702,Fakta Anies Baswedan,Gerakan Perubahan,597
105195635486519,Klise Nusantara,Bayu Wicaksono,585
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,565
116593594649185,merahputih_nkri45,These ads ran without a disclaimer,540
110294151987732,Head Politika,Head Politika,514
103301445622409,Aksi Tanggap Anies,These ads ran without a disclaimer,508
306213619526427,Jusuf Kalla Fans Club,Jusuf Kalla Fans Club,495
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,467
107241861191421,Ilmu Tambang,Ilmu Tambang,412
173776079818775,Saiful Mujani,Saidiman,354
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,337
104843487722931,Portal Islam id,Portal Islam ID,334
366143080610045,Kelas Online Membuat Website,KelasMaster.id,334
312490859193724,mensbatik,Bayu Setayudha,307
101018876155889,Aji Mulyo Subagyo,These ads ran without a disclaimer,282
102791229290192,Caleg Stater Kit,Caleg Stater Kit,278
465108880328811,Akademi BFF Branding Funnel Flywheel,These ads ran without a disclaimer,267
109117768598346,Indovidgram,These ads ran without a disclaimer,241
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,209
248242682390831,IMA MAHDIAH,Bayu Wicaksono,208
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,208
107565455160464,Indonesia Opini,Bayu Wicaksono,193
101338198587608,Indonesia Luar Biasa,Bayu Wicaksono,193
104799384898162,Indonesia Berkabar,Bayu Wicaksono,190
113058461386521,Mercusuar Indonesia,Bayu Wicaksono,186
100246718451350,Pekalongan Raya ID,Bayu Wicaksono,186
104513285970973,Jateng Berwarna,Bayu Wicaksono,183
113307277699173,Info Kebumen Ngapak,Bayu Wicaksono,182
116937558047898,Jateng Bersahabat,Bayu Wicaksono,180
103584384805755,Soloraya Terkini,Bayu Wicaksono,176
100676262667808,Story Nusantara,Bayu Wicaksono,173
100147872667354,Kata Nusantara,Bayu Wicaksono,172
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,157
108676115131939,Nusantara Cerdas,Bayu Wicaksono,157
114460673670696,Pati Raya ID,Bayu Wicaksono,155
102114435036822,Filosofi Jatim,Bayu Wicaksono,152
202555993805088,Caption,Bayu Wicaksono,152
105308715676825,Filosofi Indonesia,Bayu Wicaksono,152
107318141100190,Semarang Raya Terkini,Bayu Wicaksono,144
110056788323890,Pikiran Indonesia,Bayu Wicaksono,140
105313791512717,Jateng Sentris,Bayu Wicaksono,135
110037828037739,Jateng Pedia,Bayu Wicaksono,134
117799294648639,Rangkai Digital,Sukma Ramadhani,120
109483748809663,Template Grafis Premium,Template Grafis Premium,119
