Page ID,Page name,Disclaimer,Amount spent (SAR)
107870872055111,المكتب الخاص لسمؤ الأمير الوليد بن طلال للمساعدات الإنسانية,These ads ran without a disclaimer,≤100
113450827503674,The House News,These ads ran without a disclaimer,≤100
606018839433507,Future for Advanced Research & Studies - FARAS,These ads ran without a disclaimer,≤100
