Page ID,Page name,Disclaimer,Amount spent (CRC)
643513979193133,Unidos por Beatriz,Neuma,1270
161538647202796,David Segura - Diputado,David Lorenzo Segura Gamboa,726
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,600
168286823190319,Cámara de Industrias de Costa Rica,Cámara de Industrias de Costa Rica,600
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,600
158545737536838,Municipalidad de Escazú,Municipalidad de Escazú,200
116150003163125,Fundación Pollitos de Hierro - Ayuda a niños con cáncer - Costa Rica,Fundación Pollitos de Hierro,191
265843867173714,La Revista,La Revista,≤100
102084562479533,Digital506,Digital506,≤100
101684404976806,estefania.danae,These ads ran without a disclaimer,≤100
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,≤100
