Page ID,Page name,Disclaimer,Amount spent (IDR)
23383061178,Prabowo Subianto,indonesia Adil makmur,778767
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,397645
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,385096
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,239500
102793242742002,Jaksapedia,JAKSAPEDIA,108881
92828041744,Sandiaga Salahuddin Uno,Sandiaga Salahuddin Uno,97716
197545083607941,Harian Kompas,Harian Kompas,65938
417497171919243,Pesona Indonesia,These ads ran without a disclaimer,61731
103817945830465,Sobat Dito,Sobat Dito,61512
101971245965029,Siap Kawal Polri,Kawal Polri,58071
379553355510209,"Juprizal,S.Th.I,MH Calon DPD","Juprizal,S.Th.I,MH Calon DPD",57798
107451398732660,Teman Dito,Teman Dito,56438
1590142214577386,Intsiawati Ayus,Intsiawati Ayus,36434
101403669397488,Nikmatul Sugiyarto,Juniar Dwi Harianto,30000
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,29330
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,27038
102712985995817,Sobat Airlangga Hartarto,Sobat Airlangga Hartarto,23422
103013484811323,Jangan Lupa Sejarah,John Kamnahas,9262
104427162506872,Fakta Anies,Fakta Anies,8067
111864151754055,Esensi TV,Esensi Tv,7643
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,6912
225743208016201,Grace Anastasia PSI,Partai Solidaritas Indonesia,5212
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,4282
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,3790
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,3313
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,3170
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,2528
1017560454991144,KL Lazismu Mantrijeron,These ads ran without a disclaimer,2514
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,2327
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,2144
104899195891472,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,2096
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,1889
106039172449976,Semesta,These ads ran without a disclaimer,1470
102273039070802,Info Terkini,Muhammad Miftakhunnaim,1461
107161484460730,Sobat Erick 2024,Mohammad Izur Islami,1414
111261231404843,Mileanies - Relawan Milenial Anies Baswedan,Asri Tadda,1319
108401655217559,Layanan Kemanusiaan DPP  Partai Gerindra,Layanan Kemanusiaan DPP  Partai Gerindra,1304
107241861191421,Ilmu Tambang,Ilmu Tambang,1217
198636863575407,"Uki Kifli, M.A.",Uki Kifli,1194
813887722072071,Yayasan Pundi Amal Bakti Ummat,Yayasan Pundi Amal Bakti Ummat,955
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,938
103581752405141,Sobar Harahap,Ganjar Nusantara Indonesia,841
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,836
110952238516382,Kiki Daliyo,Dwi Wantoro,723
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,722
312490859193724,mensbatik,Bayu Setayudha,702
108346091544917,Katalis IA,IA-CEPA ECP Katalis,688
101403669397488,Nikmatul Sugiyarto,Ganjar Nusantara Indonesia,679
112121101796090,Opini 2024,Juniar Dwi Harianto,657
101355948222111,Golkar Indonesia,Golkar Indonesia,492
104799384898162,Indonesia Berkabar,Ganjar Nusantara Indonesia,431
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,413
110100218339060,Wahai Ibu Pertiwi,Muhammad Miftakhunnaim,404
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,378
110056788323890,Pikiran Indonesia,Ganjar Nusantara Indonesia,346
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,331
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,327
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,321
644915769288869,Daratkan,Daratkan,312
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,292
105308715676825,Filosofi Indonesia,Ganjar Nusantara Indonesia,290
102114435036822,Filosofi Jatim,Dwi Wantoro,288
113058461386521,Mercusuar Indonesia,Ganjar Nusantara Indonesia,288
108676115131939,Nusantara Cerdas,Ganjar Nusantara Indonesia,280
106920001531083,Filosofi Jateng,Bayu Wicaksono,275
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,274
164800207258203,SUARANTB.com,SUARANTB.com,262
105195635486519,Klise Nusantara,Ganjar Nusantara Indonesia,259
202555993805088,Caption,Ganjar Nusantara Indonesia,245
110037828037739,Jateng Pedia,Bayu Wicaksono,235
104533848318771,Pemalang Today,Bayu Wicaksono,230
101338198587608,Indonesia Luar Biasa,Ganjar Nusantara Indonesia,174
107565455160464,Indonesia Opini,Ganjar Nusantara Indonesia,126
105313791512717,Jateng Sentris,Bayu Wicaksono,110
108669732031440,TIAGA WORLD,These ads ran without a disclaimer,≤100
423609701387941,Peachbruh,These ads ran without a disclaimer,≤100
1134052756655607,Palfinger,These ads ran without a disclaimer,≤100
