Page ID,Page name,Disclaimer,Amount spent (HUF)
365977046868250,Nemzeti Agrárgazdasági Kamara - NAK,Nemzeti Agrárgazdasági Kamara,6735
453802905161311,Nógrád Vármegyei Kormányhivatal,Miniszterelnökség,6091
1627127484170228,NHC24,Mediaworks Hungary Zrt.,4020
109637397268775,Nyugati Pályán,Splendidea Communications Kft,3357
543788999005363,ORIGO,Mediaworks Hungary Zrt.,3208
178362315106,European Parliament,European Parliament,1567
248172631940,Mandiner,Mediaworks Hungary Zrt.,1479
191461774219575,hirado.hu,hirado.hu,1316
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,1275
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,1063
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,825
1534911313439123,Ripost,Ripost,736
211156277497,WWF Hungary,WWF Hungary,719
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,618
264517713636590,PestiSracok.hu,PestiSrácok.hu,611
187280168720178,NE HAGYD,International Organization for Migration (IOM) Hungary,591
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,512
28312410177,World Food Programme,These ads ran without a disclaimer,379
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,345
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,336
851784814892644,Simicskó István,KDNP frakció,333
338939005964,Becsó Zsolt országgyűlési képviselő,Fidesz,312
108346693873484,Győrffy Balázs,Balazs Gyorffy,308
108248022589754,Bosch Magyarország,Bosch Magyarország,299
408924035951553,Körforrás,Körforrás,276
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,247
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,241
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,236
102426795954406,Nobilis Márton,Nobilis Márton,224
102186064905787,Zöld Követ Egyesület,Zöld Követ Egyesület,197
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,196
451844608304228,Metropol,Metropol,184
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,181
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,161
76748198685,Budapest Pride,Budapest Pride,160
594088897289853,Alapjogokért Központ,Alapjogokért Központ,153
623719727672871,Nestlé,Nestlé Hungária Kft.,151
221761091331222,Danube Institute,Danube Institute,130
112694594992064,Mehr Licht,Mehr Licht,114
124991704202615,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,111
131283758531,HVG,HVG Kiadó ZRt.,103
537817739693723,Brain Bar,Brain Bar,101
268042136672212,Századvég,Századvég Közéleti Tudásközpont Alapítvány,101
345496092135627,Hír TV,Mediaworks Hungary Zrt.,≤100
92932085233,TASZ,TASZ,≤100
1215492498464496,Angyal Károly,LMP - Magyarország Zöld Pártja,≤100
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,≤100
193640214178356,Gyopáros Alpár,Gyopáros Alpár,≤100
112677144392091,Dr. Pajtók Gábor,FIDESZ,≤100
170187966339475,Life.hu,Mediaworks Hungary Zrt.,≤100
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,≤100
1237616006358749,Kékes Online,Kékes Online,≤100
1215492498464496,Angyal Károly,Angyal Károly Tibor,≤100
1408906262689093,Nyitrai Zsolt,Fidesz,≤100
102474542009609,Megafilm,MEGA FILM Kft.,≤100
