Page ID,Page name,Disclaimer,Amount spent (NIO)
94199711897,Hábitat para la Humanidad,These ads ran without a disclaimer,≤100
110242431205971,,These ads ran without a disclaimer,≤100
105645202272681,Migración Hoy,These ads ran without a disclaimer,≤100
