Page ID,Page name,Disclaimer,Amount spent (IDR)
23383061178,Prabowo Subianto,indonesia Adil makmur,632934
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,147606
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,114804
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,108010
111864151754055,Esensi TV,Esensi Tv,101265
107019302070970,GP Kepulauan Riau,Ganjar Nusantara Indonesia,83647
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,60944
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,35002
109224858262404,Sirajudin Nur official,These ads ran without a disclaimer,25685
1517088885216557,AIG,These ads ran without a disclaimer,14994
100649018546817,GanjarFans,GanjarFans,14734
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,14119
756567881057213,Airlangga Hartarto,Airlangga Hartarto,12347
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,12097
1500140530273695,Kimia Farma Care,Kimia Farma,9304
39253583478,PDI Perjuangan,PDI Perjuangan,8400
105903795626960,Ruangcuan.com,Ruangcuan.com,7882
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,7247
197545083607941,Harian Kompas,Harian Kompas,7075
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,6783
110294151987732,Head Politika,Head Politika,6346
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,5942
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,5823
153022218082084,Kementerian PPN/Bappenas,Kementerian PPN/Bappenas,5730
572779142753263,Freeport Indonesia,Freeport Indonesia,5293
349963858704476,Komit Digital,Komit Digital,4170
106524371346347,NTBSATU.com,NTBSATU.com,3795
101674375744514,Media Cuan,Media Cuan,3738
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,3327
108562495293165,Energy Asia,These ads ran without a disclaimer,3251
113871288406044,dewi binti rahman,These ads ran without a disclaimer,3188
103330282779367,Dua Digits Creative,Dua Digits Creative,3119
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,2839
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,2633
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,2587
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,2509
104830667806476,Melihat Indonesia,Melihat Indonesia,1983
113347321718389,Berjuang Bersama Yo6i,These ads ran without a disclaimer,1930
1165819730216749,Global Ehsan Relief Indonesia,Global Ehsan Relief Indonesia,1668
1547369918837496,Zulkifli Hasan,Media Center PAN,1575
579390532098417,350.org Indonesia,350 Indonesia,1279
103581752405141,Sobar Harahap,Sobar Harahap,1236
803249480013556,Inside Tokopedia,These ads ran without a disclaimer,1175
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,1174
102656349157647,Tugimanisme,Tugimanisme,1078
110750361762052,Pikiran Rakyat,Pikiran Rakyat,949
120153057653803,Indonesia Bersatu,Indonesia Bersatu,930
114862318264218,Marketing 2024,KelasMaster.id,841
255601878216867,Komisaris Politik,Komisaris Politik,829
110100218339060,Wahai Ibu Pertiwi,Wahai Ibu Pertiwi,827
112121101796090,Opini 2024,Opini 2024,799
112714711855602,risna binti halim,These ads ran without a disclaimer,780
106004407402000,Cakap Politik,Cakap Politik,526
110056788323890,Pikiran Indonesia,Ganjar Nusantara Indonesia,524
110964372024896,"Alex Guspeneldi SH, MH.",These ads ran without a disclaimer,497
