Page ID,Page name,Disclaimer,Amount spent (VND)
654396084640049,IMM GROUP,IMM Group,90340
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,8047
104640271243082,Bách Hóa Ăn Dặm,Bách Hóa Ăn Dặm,5307
103588118826910,Lê Minh Nghĩa,These ads ran without a disclaimer,1102
109311801378953,1000 Bài Học Danh Nhân - Những Bài Học Vĩ Đại Từ Những Người Vĩ Đại,These ads ran without a disclaimer,905
280124715749325,Sự Thật Về Pháp Luân Công,These ads ran without a disclaimer,797
919479674872321,Báo Nghệ An,Báo Nghệ An,208
101865258169428,ĐEN Secondhand,ĐEN Secondhand,≤100
378454888947214,Roxtec Group,These ads ran without a disclaimer,≤100
101105049294796,CNN Business Arabic الاقتصادية CNN,These ads ran without a disclaimer,≤100
2092924957605425,Solis,These ads ran without a disclaimer,≤100
