Page ID,Page name,Disclaimer,Amount spent (XAF)
105841515741486,African Peace and Security Union - APSU,These ads ran without a disclaimer,≤100
108532617697029,Bazin Balla Moussa et frère,These ads ran without a disclaimer,≤100
