Page ID,Page name,Disclaimer,Amount spent (USD)
100997685242677,Mario Zuniga,These ads ran without a disclaimer,≤100
101057995545186,Javier Flores,Javier Flores,≤100
116335024768924,RC Servidor Público,RC Servidor Público,≤100
157374054394974,HPD Horizonte Prensa Digital,HPD Horizonte Prensa Digital,≤100
196032434645367,Diario Digital Cronio,Diario Digital Cronio,≤100
103313741198939,Ever Hernández,Ever Hernández,≤100
273611356517486,Stamss,Sindicato de Trabajadores de la Alcaldía Municipal de San Salvador,≤100
105096007658695,Mario Vásquez,These ads ran without a disclaimer,≤100
106850220826010,Erick Garcia,Erick Garcia,≤100
111826817167364,Nuevas Ideas Municipal Ciudad Delgado,Nuevas Ideas Municipal Ciudad Delgado,≤100
327557000768,Claro El Salvador,These ads ran without a disclaimer,≤100
105621578143658,"GasMonkey Accesorios Car's Boutique ""Oficial""",These ads ran without a disclaimer,≤100
