Page ID,Page name,Disclaimer,Amount spent (USD)
49746516611,Asamblea Nacional del Ecuador,Asamblea Nacional de Ecuador,≤100
129892680011295,Educatics - Centro de Capacitación,Educatics,≤100
2221570604786246,Primicias,Primicias,≤100
339660569555689,Presidencia de Ecuador,Presidencia de Ecuador,≤100
108657847619569,Goberna Ecuador,Goberna Ecuador,≤100
111310177841570,Dr. Marcos Molina,Marcos Molina Jurado,≤100
101056676141616,Asesoría Política - Goberna Ecuador,Goberna Ecuador S.A.S,≤100
108653177489733,Javier Nagua,Leonardo Javier Nagua Bazan,≤100
108608595482399,Podemos Elegir,La Incre S.A.,≤100
106973842317140,Sophia Ribeiro,These ads ran without a disclaimer,≤100
1482174305394430,el pupitre de Pilu,These ads ran without a disclaimer,≤100
