Page ID,Page name,Disclaimer,Amount spent (UYU)
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,2529
292074670808351,Frente Amplio,Frente Amplio,731
2229936167288652,Juan Sartori,Equipo Juan Sartori,555
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,249
721629447857727,567 El Espacio,Sol Ines Pereyra Zunin,≤100
860395507438977,Compromiso con el cambio,Santiago Raffo Arias,≤100
103988995047541,Diputada Nancy Nuñez Soler,Nancy Estela del Pilar Nuñez Soler,≤100
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,≤100
1424003061235730,Asociación Autismo en Uruguay,Arlene Raquel Navarro Aguiar,≤100
102337244995366,Prudencia Uruguay,Santiago Raffo Arias,≤100
104332872591412,Turismo Alagoas,These ads ran without a disclaimer,≤100
118592938221174,ZTE Corporation,These ads ran without a disclaimer,≤100
105230212139217,caroalfonso1,These ads ran without a disclaimer,≤100
227622537655549,CGTN en Español,These ads ran without a disclaimer,≤100
82928774489,Panda Security,These ads ran without a disclaimer,≤100
