Page ID,Page name,Disclaimer,Amount spent (USD)
111764107760353,Ministry of Tourism & Transport,Ministry of Tourism & Transport,≤100
122560994513217,The Progressives,The Progressives,≤100
10423517786,Harvard Business Review,These ads ran without a disclaimer,≤100
