Page ID,Page name,Disclaimer,Amount spent (TND)
100412709532981,تونس ضد الانقلاب,These ads ran without a disclaimer,≤100
223966207746010,La Marche du Monde - RFI,These ads ran without a disclaimer,≤100
102178702502077,الدكتور محمد الحموري,These ads ran without a disclaimer,≤100
