Page ID,Page name,Disclaimer,Amount spent (HNL)
114601521910,Jorge Aldana,Jorge  Aldana,2180
421574011322217,Alcaldía del Distrito Central,Alcaldía del Distrito Central,1847
2180582345316242,Secretaría de Desarrollo Social,Secretaria de Estado en el Despacho de Desarrollo Social,1379
703368406666619,Vox Populi HN,Vox Populi HN,314
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,126
104599735671754,Goberna Honduras,Goberna Honduras,≤100
187581588077191,Juan Barahona,Andres Alfredo Castro Turcios,≤100
486382251906084,Honduras El Pais,Diario El  Pais.hn,≤100
114601521910,Jorge Aldana,These ads ran without a disclaimer,≤100
1392592317738074,Jorge Cálix,Jorge Cálix,≤100
106313092408190,Michelle Jota VBE,These ads ran without a disclaimer,≤100
420916501408724,Smart City Expo Latam Congress,These ads ran without a disclaimer,≤100
378875359494716,NutriNews España,These ads ran without a disclaimer,≤100
105434295876078,redjuafro.lac,These ads ran without a disclaimer,≤100
