Page ID,Page name,Disclaimer,Amount spent (VND)
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,2151
111831663772285,BOMvn,BOMvn,1673
105845511087981,TRUYỀN HÌNH AN VIÊN,TRUYỀN HÌNH AN VIÊN,1445
106476091689860,Bartra Wealth Advisors,Bartra Wealth Advisors,966
1507429892822619,BOM Money,BOM Money,879
110556450459411,Nhân Lực Nam Hà,These ads ran without a disclaimer,212
107234488902500,Reading Everyday,These ads ran without a disclaimer,127
106517848843109,Theanh28 News,These ads ran without a disclaimer,112
108580683901191,Hỏi Đáp Nam Khoa,These ads ran without a disclaimer,≤100
101865258169428,ĐEN Secondhand,ĐEN Secondhand,≤100
565208910168178,HKTDC 香港貿發局,These ads ran without a disclaimer,≤100
