Page ID,Page name,Disclaimer,Amount spent (BSD)
137651823623470,Office of the Prime Minister - The Bahamas,The Office of The Prime Minister Bahamas,221
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,203
1025152104235573,Team Cooper - Chester Cooper,Isaac Chester Cooper,≤100
223866858074475,This TIME McAlpine,Frederick Antonio Mcalpine,≤100
110818941452003,Morehackz Stories,These ads ran without a disclaimer,≤100
