Page ID,Page name,Disclaimer,Amount spent (ISK)
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,14201
41021009350,Framsókn,Framsókn,10539
737169626371453,Stundin,Stundin,7977
152804904889,Samfylkingin,Samfylkingin,5754
423451321043674,Vinstrihreyfingin - grænt framboð,Vinstrihreyfingin - grænt framboð,3703
156161194561570,Kjarninn,Kjarninn,3278
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,2970
137524753533383,Miðflokkurinn,Miðflokkurinn,2244
430089884101936,Þingflokkur Pírata,Þingflokkur Pírata,1949
154893001218870,ADHD samtökin,ADHD samtökin,1282
105986171646268,Diljá Mist,Diljá Einarsdóttir,1236
2375329499365063,Verkalýðsfélagið Hlíf,Verkalýðsfélagið Hlíf,1161
192789944066997,Samtök ferðaþjónustunnar,Samtök ferðaþjónustunnar,1063
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,836
106979180938014,Samstöðin,Samstöðin ehf,834
162409941250265,Sanna Reykjavík,Sósíalistaflokkur Íslands,802
475136726354344,Sara Dögg,Sara Dögg,333
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,101
1532699550291414,Samtök hernaðarandstæðinga,These ads ran without a disclaimer,≤100
573559522797177,Flokkur fólksins,Flokkur Fólksins,≤100
272391440246842,Radu Dalas,These ads ran without a disclaimer,≤100
185561295623272,Move To Help Foundation,These ads ran without a disclaimer,≤100
