Page ID,Page name,Disclaimer,Amount spent (CRC)
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,2959
643513979193133,Unidos por Beatriz,Neuma,1191
102643532445938,Ada Acuña - Diputada,Jacqui Solano,957
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,592
100659342913338,Cambiemos La Regla,These ads ran without a disclaimer,592
110229697990927,Pablo Sibaja - Diputado,Pablo Sibaja Jiménez,≤100
104160088751744,auracastro.biz,These ads ran without a disclaimer,≤100
110979294923104,Secretos de la Música,These ads ran without a disclaimer,≤100
116430521327202,Luiza Garcia P,These ads ran without a disclaimer,≤100
2009798972471052,Gabriel de Carvalho - Espanol,These ads ran without a disclaimer,≤100
