Page ID,Page name,Disclaimer,Amount spent (KES)
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,131
1400771023469241,Anne Waiguru,Gacigi Njagi Gacigi,109
149686932284314,Wisley Rotich,Wisley Kipyegon Rotich,≤100
110408975208360,Talking about matters,Well Made Strategy LLP,≤100
1743520282644325,National Security Watch,Peris Wambui Mugi,≤100
324253041382779,Xavier Cormier,These ads ran without a disclaimer,≤100
131664893560695,Origins OSU,These ads ran without a disclaimer,≤100
122861212590833,FAW Global,These ads ran without a disclaimer,≤100
108375318583969,Partner Africa,These ads ran without a disclaimer,≤100
409269346074685,Soyaalmedia,These ads ran without a disclaimer,≤100
