Page ID,Page name,Disclaimer,Amount spent (USD)
127225910653607,PragerU,PragerU,3680
8291852604,Tobacco Free Florida,Florida Department of Health Bureau of Tobacco Free Florida,3451
149506275069183,Florida State Hispanic Chamber Of Commerce,Florida State Hispanic Chamber of Commerce,2187
130268756992804,Yale Climate Connections,Yale Climate Connections with Facebook Ad Credits,2134
18813753280,Human Rights Campaign,"HUMAN RIGHTS CAMPAIGN, INC.",1402
1605624399676319,AFSCME-Florida,AFSCME,1230
2353537341582545,Proud Patriots,Proud Patriots,1069
153080620724,Donald J. Trump,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,1065
9364828262,Citizens Against Government Waste,COUNCIL FOR CITIZENS AGAINST GOVERNMENT WASTE,1049
101431588985210,Home Program,FL Green Development LLC,1000
112062103882377,Florida Consumer Alliance,Florida Consumer Alliance,981
85452072376,NEWSMAX,"NEWSMAX MEDIA, INC.",975
6514736316,Walden University,Walden University,926
244286338925347,Republican Party of Duval County,Republican Party of Duval County,903
570092813023833,Matt Walsh,The Daily Wire,802
1226257404067392,Floridians for Government Accountability,"FLORIDIANS FOR GOVERNMENT ACCOUNTABILITY, INC.",798
108203188195224,Seniors Across America,Seniors Across America,758
101159132929750,Civic Roots Foundation,Civic Roots Foundation Inc.,758
342294162453301,Planned Parenthood,Planned Parenthood Federation of America,748
385473284886474,Hillsdale College,Hillsdale College,672
108547455113940,Our America,Our America,644
108052257443661,Floridians for Affordable Rx,Floridians For Affordable RX,619
830289696991749,THE FACTS NOW,Florida Department of Health Bureau of Tobacco Free Florida,612
18982436812,ACLU,American Civil Liberties Union,610
57259033959,AARP,AARP,566
92925746942,Judicial Watch,Judicial Watch,509
309798029121030,Everytown for Gun Safety,Everytown for Gun Safety Action Fund Inc,497
10128918116,Gavin Newsom,Campaign for Democracy PAC,469
40217893542,AIPAC,AIPAC,454
428821014132730,Katie Porter,KATIE PORTER FOR SENATE,441
113891694102,Energy Citizens,AMERICAN PETROLEUM INSTITUTE,433
309308412520731,Sandy Hook Promise,Sandy Hook Promise,409
106244251043808,America's Plastic Makers,"AMERICAN CHEMISTRY COUNCIL, INC.",403
7030901126,Campaign for Tobacco-Free Kids,Campaign for Tobacco-Free Kids,394
1747038068858379,Las Madrinas de los Seguros,"Living Secure Insurance Advisors, Inc.",379
109999331898234,My Affordable Care Act,The Burial Solution,378
1669941646417657,Senior Choice Financial,Senior Choice Financial,373
1316372698453411,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez for Congress,370
199504650087085,United,"UNITED AIRLINES, INC.",369
101497941620428,MolinaCares,The MolinaCares Accord,364
25852730092,Care2,"Care2.com, Inc",359
185344624837699,United Teachers of Dade,United Teachers of Dade,348
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",333
104394262049761,Jeremy's Razors,The Daily Wire,326
6041057841,The Humane Society of the United States,"HUMANE SOCIETY OF THE UNITED STATES, THE",313
100992801635617,Conservative-American.org,Conservative American Strategies,304
200650357207240,I Love My Freedom,I Love My Freedom,303
1413858742171052,Melinda French Gates,Melinda French Gates,301
15771560300,Earthjustice,EARTHJUSTICE,298
592707041080920,Stand Together,Stand Together Chamber of Commerce Inc.,295
314499212242,Pfizer,Pfizer Inc.,293
376006035816016,Storyworth,These ads ran without a disclaimer,279
101182709561210,Conservatives For Clean Energy Florida,Conservatives for a Clean Energy Future,278
2053678114723700,President Trump's Patriot Army,I Love My Freedom,276
14893558501,Prevent Child Abuse America,PREVENT CHILD ABUSE AMERICA,273
101823082813110,Advancing Florida,ADVANCING FLORIDA,273
1461100540775171,The Tuttle Twins,LIBERTAS INSTITUTE,266
108073649248029,The CLEO Institute,THE CLEO INSTITUTE INC.,265
100861602838599,Safe Money Report,These ads ran without a disclaimer,263
546066468753446,Black Health Matters,BLACK HEALTH MATTERS FOUNDATION INC,257
100145644726687,Opportunity For All Floridians,Opportunity For All Floridians,254
159658557547960,Wall Street Journal Opinion,The Wall Street Journal,254
147368882623027,Black Futures Lab,Black Futures Lab,254
109599248636777,Consumer Credit Card Protection Coalition,CONSUMER CREDIT CARD PROTECTION COALITION,246
1964037676987613,SAVE Action PAC,SAVE Action PAC,246
22067606728,Allen West,The Association of Mature American Citizens Inc,241
132066233534659,Healthcare Education Project,Healthcare Education Project,241
43287633515,Action for the Climate Emergency,Action for the Climate Emergency,228
7341997111,Conservation International,Conservation International,227
203197030603239,8 Billion Trees,8 Billion Trees LLC,227
203805062990264,Ben Shapiro,The Daily Wire,226
8492293163,Environmental Defense Fund,Environmental Defense Fund,223
106608038931801,Loyal Patriots,Loyal Patriots,219
109970185148750,National Senior Relief Group - NSRG,Zachary David Rucker,215
376776419037747,Turning Point USA,"Turning Point USA, Inc.",209
166618413413767,Jay Sekulow,American Center for Law and Justice,203
108774614054683,American Edge Project,American Edge,201
7292655492,MoveOn,MOVEON.ORG POLITICAL ACTION,201
372577693078008,"Saenz-Garcia Law, PLLC","Saenz-Garcia Law, PLLC",200
103175021296846,Save Our Planet,Sahak Nalbandyan,200
112600915451330,No Labels,No Labels,195
103885799225717,Liberty Protector,Liberty Protector,191
114661264591906,Florida Final Expense Authority,Final Expense Authority LLC,186
107483817554072,WorkMoney,WorkMoney,181
104977525752112,Freedom of Patriots,Freedom of Patriots,180
30139072158,CARE,CARE,176
167555906615100,The Voice,"NBCUniversal, LLC",175
80562389320,NARAL Pro-Choice America,NARAL PRO-CHOICE AMERICA CORP,173
103807629149771,Working Forests Initiative,"WORKING FOREST INITIATIVE, INC.",171
103355385129734,The Climate Pledge,The Climate Pledge,169
70874333603,CatholicVote,catholicvote.org,159
121626482110,Operation Smile,OPERATION SMILE,157
111464544881905,America First News,Tomer Barazani,156
102176712079037,Daily Floridian,Daily Floridian,153
72931140459,Center for Biological Diversity,"CENTER FOR BIOLOGICAL DIVERSITY, INC.",152
25372476424,Best Friends Animal Society,BEST FRIENDS ANIMAL SOCIETY,149
49651563727,Live Action,Live Action,146
23875187730,Feeding America,FEEDING AMERICA,140
76470053424,TIAA,TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA,134
106160454878601,Alex Bucelo for Coral Gables Commission,Alex Bucelo Campaign,133
6204742571,Sierra Club,SIERRA CLUB,133
104295601633638,American Cornerstone Institute,American Cornerstone Institute Inc,133
6266829799,Sherrod Brown,FRIENDS OF SHERROD BROWN,132
104760636770,Vera Institute of Justice,"VERA INSTITUTE OF JUSTICE, INC.",130
114008535880,Foundation for Individual Rights and Expression,FOUNDATION FOR INDIVIDUAL RIGHTS IN EDUCATION,128
408526523045391,Mammoth Nation,Mammoth Nation,126
100511632833476,We Believe,We Believe,125
139599847972,National Nurses United,National Nurses United,125
107999458652964,MyObamacare,Norwegian Financial LLC,125
101554382639683,Claims For Justice,These ads ran without a disclaimer,124
19746387261,Humane Society International,Humane Society International,121
104181186973,Greg Steube,GREG STEUBE FOR CONGRESS,119
106568024842114,Rideshare Assault Support,Citizen Ad Network LLC,119
13867925345,Equality Florida,Equality Florida,119
61492859575,Americares,"Americares Foundation, Inc.",117
201470373308396,BMO US,BMO Harris Bank,116
689547608156721,The Burial Solution,THE BURIAL SOLUTION,113
104253615152700,America First Legal,America First Legal Foundation,112
103136582726108,David Suarez for Miami Beach City Commissioner,David Suarez Campaign,109
109092142462587,Adam Schiff,SCHIFF FOR SENATE,108
161183970656851,Ruben Gallego,GALLEGO FOR ARIZONA,107
107764430968176,Tuttle Twins TV Show,"Tuttle Twins Show, LLC",105
304600892905134,Hillsdale College Online Courses,HILLSDALE COLLEGE,105
100416560012896,Friends of the Everglades,FRIENDS OF THE EVERGLADES INC,104
12301006942,Democratic Party,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,104
1459706084294073,Ariel Fernandez for Coral Gables Commission,Ariel Fernandez for Coral Gables Commission,103
108020134993944,Social Security Planning Association,David Robert Kennon,103
315692721932553,PR51st,THE PUERTO RICO STATEHOOD COUNCIL,102
19972147679,SEIU,SEIU,101
