Page ID,Page name,Disclaimer,Amount spent (ISK)
152804904889,Samfylkingin,Samfylkingin,1023
737169626371453,Heimildin,Stundin,1007
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,699
439162066281959,Fulltrúaráð sjálfstæðisfélaganna í Rangárvallasýslu,Fulltrúaráð sjálfstæðisfélaganna í Rangárvallasýslu,437
154893001218870,ADHD samtökin,ADHD samtökin,377
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,293
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,147
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,106
105986171646268,Diljá Mist,Diljá Einarsdóttir,102
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,≤100
137524753533383,Miðflokkurinn,Miðflokkurinn,≤100
509866436098947,Sabine Leskopf,Sabine Leskopf,≤100
435633199945731,Miret,These ads ran without a disclaimer,≤100
