Page ID,Page name,Disclaimer,Amount spent (HUF)
109637397268775,Nyugati Pályán,Splendidea Communications Kft,27304
120370174702378,Magyarország Kormánya,Magyarország Kormánya,24245
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,9827
1916189258598218,Babosi György,Babosi György,7177
543788999005363,ORIGO,Mediaworks Hungary Zrt.,7169
191461774219575,hirado.hu,hirado.hu,6523
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,4280
134446106628218,Dehir.hu,Dehir.hu,4183
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,3406
178362315106,European Parliament,European Parliament,3130
248172631940,Mandiner,Mediaworks Hungary Zrt.,2455
594088897289853,Alapjogokért Központ,Alapjogokért Központ,2254
109414841321682,Magyar Falu Program,Magyar Falu Program,2062
471093016323310,Kovács Ferenc,Dr. Kovács Ferenc,1947
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,1942
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,1904
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,1773
294815374340858,Donáth Anna,Momentum Mozgalom,1435
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,1301
100299381703981,Ps TV,PestiSrácok.hu,1182
1534911313439123,Ripost,Ripost,1109
108346693873484,Győrffy Balázs,Balazs Gyorffy,1046
592204747588011,Momentum Mozgalom,Momentum Mozgalom,999
1595121247382392,DK Nyíregyháza,\tDemokratikus Koalíció,979
1869511526651884,Zsigmond Barna Pál,Fidesz,960
851784814892644,Simicskó István,KDNP frakció,891
102983854874761,Dr. Balogh Róbert ügyvéd,Balogh Róbert,793
107412538516721,Urban Rental,These ads ran without a disclaimer,721
264517713636590,PestiSracok.hu,PestiSrácok.hu,629
149061108240,Kocsis Máté,Fidesz frakció,594
131283758531,HVG,HVG Kiadó ZRt.,587
376436808069,Eventim - Ticket Express Hungary,TEX Hungary Kft.,569
1408906262689093,Nyitrai Zsolt,Fidesz,553
102426795954406,Nobilis Márton,Nobilis Márton,532
1215492498464496,Angyal Károly,Angyal Károly Tibor,522
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,519
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,480
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,421
280824018686990,Fidesz Mosonmagyaróvár,Fidesz Mosonmagyaróvár,415
102863718964515,Sztojka Attila,Sztojka Attila,388
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,386
110492499001,Labrisz Leszbikus Egyesület,Labrisz Leszbikus Egyesület,379
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,363
451844608304228,Metropol,Metropol,308
537817739693723,Brain Bar,Brain Bar,302
1622954144645540,Századvég Konjunktúrakutató,Századvég Gazdaságkutató,299
108248022589754,Bosch Magyarország,Bosch Magyarország,293
