Page ID,Page name,Disclaimer,Amount spent (JMD)
119151544773109,State of Emergency,These ads ran without a disclaimer,372
123546032572,Eppendorf Group,These ads ran without a disclaimer,≤100
103768381387100,Partnership Initiative for Sustainable Land Management,These ads ran without a disclaimer,≤100
