Page ID,Page name,Disclaimer,Amount spent (AOA)
151409322217001,Berlin School of Business & Innovation - BSBI,These ads ran without a disclaimer,≤100
112780514955989,O Telegrama,O Telegrama,≤100
104985519033866,Nelson Francisco Sul - Jornalista,Nelson Francisco Sul - Jornalista,≤100
