Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Heimildin,Stundin,1392
607573825973006,LÍS - Landssamtök íslenskra stúdenta,Landssamtök Íslenskra Stúdenta,393
441539862613489,Foreldrasamtök gegn áfengisauglýsingum,Árni Guðmundsson,357
573559522797177,Flokkur fólksins,Flokkur Fólksins,190
154893001218870,ADHD samtökin,ADHD samtökin,166
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,137
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,124
423451321043674,Vinstrihreyfingin - grænt framboð,Vinstrihreyfingin - grænt framboð,≤100
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,≤100
157073914303469,Stjórnarskrárfélagið -The Icelandic Constitution Society,Stjórnarskrárfélagið,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,≤100
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,≤100
