Page ID,Page name,Disclaimer,Amount spent (AED)
108268188512494,Evernow,These ads ran without a disclaimer,≤100
402052193189194,Siemens,These ads ran without a disclaimer,≤100
323064221149764,Creative Zone,These ads ran without a disclaimer,≤100
602574866933301,Proud Pinoy Media,These ads ran without a disclaimer,≤100
634040580565189,بروفيسور أحمد أبوجمال,These ads ran without a disclaimer,≤100
109694697539764,Aeroclass,These ads ran without a disclaimer,≤100
108211672155757,datdesibaji,These ads ran without a disclaimer,≤100
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100
2480533842232920,POWERCHINA,These ads ran without a disclaimer,≤100
398303717610007,Sawa Organisation,These ads ran without a disclaimer,≤100
