Page ID,Page name,Disclaimer,Amount spent (ISK)
88342113892,Landvernd umhverfisverndarsamtök,Landvernd,14773
573559522797177,Flokkur fólksins,Flokkur Fólksins,6450
405625165041,Reykjavíkurborg,Reykjavíkurborg,4412
737169626371453,Heimildin,Stundin,4016
152804904889,Samfylkingin,Samfylkingin,2206
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,1970
105986171646268,Diljá Mist,Diljá Einarsdóttir,1607
709976082356679,Samfylkingin í Kópavogi,Samfylkingin Kópavogi,1392
123618754345051,Umhverfisstofnun,Umhverfisstofnun,1242
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,1222
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,1201
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,1127
154893001218870,ADHD samtökin,ADHD samtökin,867
824286591279546,Ágúst Bjarni Garðarsson / alþingismaður,Ágúst Bjarni Garðarsson,604
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,346
111830524657428,Flæði - Vatnsmeðferðir,These ads ran without a disclaimer,159
250725931675,Forsætisráðuneytið,Forsætisráðuneytið,149
146822255731958,Fast Travel Games,These ads ran without a disclaimer,≤100
1329593773802412,TransferGo Polska,These ads ran without a disclaimer,≤100
109888808553507,Neol,These ads ran without a disclaimer,≤100
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,≤100
