Page ID,Page name,Disclaimer,Amount spent (VND)
110191145479586,Học Lập Trình Online Cùng MindX,These ads ran without a disclaimer,18845
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,4741
118828961151139,Trung Tâm Nhân Giống F1,These ads ran without a disclaimer,2091
105473397490741,Phạm Thị Nga,These ads ran without a disclaimer,1980
104277982758362,Phát Triển Kinh Tế Mới,These ads ran without a disclaimer,1117
100642569492416,Ng.Thị Thu Thảo,These ads ran without a disclaimer,656
108155738987630,Open Innovation Day - OID,These ads ran without a disclaimer,650
104615859385208,Thu Hồng - Dịch Vụ Bằng Cấp,These ads ran without a disclaimer,479
108213235300856,Hợp Tác Thành Công,These ads ran without a disclaimer,383
306708119852177,Hncmua.com,These ads ran without a disclaimer,≤100
105515074184507,Xưởng Túi Da,These ads ran without a disclaimer,≤100
113399258473117,Người Tốt - Lương Y Phạm Văn Thanh - Chữa Dứt Điểm bệnh Dạ Dày Đại Tràng,These ads ran without a disclaimer,≤100
107045848966758,Balsam APP,These ads ran without a disclaimer,≤100
100715439774571,Phát Triển Tương lai Mỗi Ngày,These ads ran without a disclaimer,≤100
