Page ID,Page name,Disclaimer,Amount spent (IDR)
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,808894
23383061178,Prabowo Subianto,indonesia Adil makmur,659381
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,441361
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,368981
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,293089
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,273122
102793242742002,Jaksapedia,JAKSAPEDIA,143402
92828041744,Sandiaga Salahuddin Uno,Sandiaga Salahuddin Uno,125780
102712985995817,Sobat Airlangga Hartarto,Sobat Airlangga Hartarto,114695
101971245965029,Siap Kawal Polri,Kawal Polri,97128
103817945830465,Sobat Dito,Sobat Dito,67207
104830667806476,Melihat Indonesia,Melihat Indonesia,59769
104833558441041,LAZ Baitul Maal Hidayatullah - Sulsel,LAZ Baitul Maal Hidayatullah - Sulsel,58966
107451398732660,Teman Dito,Teman Dito,57705
105818752347206,Teman Airlangga Hartarto,Teman Airlangga Hartarto,51045
105292931242630,Ilham Arief Sirajuddin,SUN Supporting,33277
101403669397488,Nikmatul Sugiyarto,Juniar Dwi Harianto,29723
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,25788
197545083607941,Harian Kompas,Harian Kompas,19859
2207240609524770,Andre Prasetyo Tanta,These ads ran without a disclaimer,19042
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,17536
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,15903
111864151754055,Esensi TV,Esensi Tv,15165
100219608332683,아모레퍼시픽 Amorepacific,These ads ran without a disclaimer,15139
102656349157647,Tugimanisme,Tugimanisme,13994
882638978454921,Raja Juli Antoni,Raja Juli Antoni,12145
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,10820
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,10684
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,10503
110952238516382,Kiki Daliyo,Juniar Dwi Harianto,9969
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,7386
104899195891472,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,6800
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,6536
113573424921049,Kokok Dirgantoro,Partai Solidaritas Indonesia,5671
173996829810061,Ryan Fahrichsan Kono,"Ryan Fahrichsan Kono, B.Com",5591
112121101796090,Opini 2024,Juniar Dwi Harianto,5413
103013484811323,Jangan Lupa Sejarah,John Kamnahas,5105
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,3649
101034382908297,Pradita.Info,These ads ran without a disclaimer,3598
103581752405141,Sobar Harahap,Sobar Harahap,3528
102273039070802,Info Terkini,Muhammad Miftakhunnaim,3267
106369021821580,Partai Buruh,Partai Buruh,3136
335546226915564,Generasi Melek Politik,Generasi Melek Politik,2872
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,2352
211489955729025,KompasData,Harian Kompas (PT Kompas Media Nusantara),2193
40747989917,WALHI,These ads ran without a disclaimer,2134
105940845096956,Borneo Digital Plus,Borneo Digital Plus,2104
173776079818775,Saiful Mujani,Saidiman,1860
198636863575407,"Uki Kifli, M.A.",Uki Kifli,1470
