Page ID,Page name,Disclaimer,Amount spent (ISK)
573559522797177,Flokkur fólksins,Flokkur Fólksins,1023
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,438
737169626371453,Stundin,Stundin,283
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,262
106979180938014,Samstöðin,Samstöðin ehf,243
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,219
497751670242493,Landssamband sjálfstæðiskvenna,Landssamband sjálfstæðiskvenna,201
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,≤100
1438606279746434,Heiða Björg Hilmisdóttir,Heiða Hilmisdóttir,≤100
154893001218870,ADHD samtökin,ADHD samtökin,≤100
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,≤100
134571176638205,One Tree Planted,These ads ran without a disclaimer,≤100
